date,chain,total_usd
2024-05-26,Polygon,1647704563.0
2024-05-27,Polygon,1644467557.0
2024-05-28,Polygon,1632475792.0
2024-05-29,Polygon,1620494296.0
2024-05-30,Polygon,1607091138.0
2024-05-31,Polygon,1620194407.0
2024-06-01,Polygon,1622400116.0
2024-06-02,Polygon,1626278701.0
2024-06-03,Polygon,1628160362.0
2024-06-04,Polygon,1623291491.0
2024-06-05,Polygon,1628172713.0
2024-06-06,Polygon,1627397093.0
2024-06-07,Polygon,1638986695.0
2024-06-08,Polygon,1638900292.0
2024-06-09,Polygon,1638775915.0
2024-06-10,Polygon,1633611295.0
2024-06-11,Polygon,1644407624.0
2024-06-12,Polygon,1669262393.0
2024-06-13,Polygon,1679508792.0
2024-06-14,Polygon,1691441965.0
2024-06-15,Polygon,1708108232.0
2024-06-16,Polygon,1705834728.0
2024-06-17,Polygon,1706326882.0
2024-06-18,Polygon,1709637854.0
2024-06-19,Polygon,1710599783.0
2024-06-20,Polygon,1717719615.0
2024-06-21,Polygon,1730059028.0
2024-06-22,Polygon,1737785705.0
2024-06-23,Polygon,1738053583.0
2024-06-24,Polygon,1737451907.0
2024-06-25,Polygon,1741900258.0
2024-06-26,Polygon,1753847846.0
2024-06-27,Polygon,1758731273.0
2024-06-28,Polygon,1763851241.0
2024-06-29,Polygon,1762394866.0
2024-06-30,Polygon,1756888442.0
2024-07-01,Polygon,1758617012.0
2024-07-02,Polygon,1768175593.0
2024-07-03,Polygon,1775546599.0
2024-07-04,Polygon,1779167687.0
2024-07-05,Polygon,1778583042.0
2024-07-06,Polygon,1799023910.0
2024-07-07,Polygon,1796479139.0
2024-07-08,Polygon,1797053774.0
2024-07-09,Polygon,1820433342.0
2024-07-10,Polygon,1775014448.0
2024-07-11,Polygon,1778040082.0
2024-07-12,Polygon,1776323540.0
2024-07-13,Polygon,1793866284.0
2024-07-14,Polygon,1788295299.0
2024-07-15,Polygon,1788033325.0
2024-07-16,Polygon,1803871511.0
2024-07-17,Polygon,1811735857.0
2024-07-18,Polygon,1828276562.0
2024-07-19,Polygon,1834081270.0
2024-07-20,Polygon,1845517945.0
2024-07-21,Polygon,1842999630.0
2024-07-22,Polygon,1833958565.0
2024-07-23,Polygon,1826699844.0
2024-07-24,Polygon,1842176292.0
2024-07-25,Polygon,1853800658.0
2024-07-26,Polygon,1853679243.0
2024-07-27,Polygon,1868321097.0
2024-07-28,Polygon,1874861419.0
2024-07-29,Polygon,1876062362.0
2024-07-30,Polygon,1886397596.0
2024-07-31,Polygon,1889210491.0
2024-08-01,Polygon,1893204242.0
2024-08-02,Polygon,1899556990.0
2024-08-03,Polygon,1916440054.0
2024-08-04,Polygon,1915515224.0
2024-08-05,Polygon,1920072280.0
2024-08-06,Polygon,1930083550.0
2024-08-07,Polygon,1940492679.0
2024-08-08,Polygon,1949336347.0
2024-08-09,Polygon,1911645324.0
2024-08-10,Polygon,1914306004.0
2024-08-11,Polygon,1910359529.0
2024-08-12,Polygon,1915784673.0
2024-08-13,Polygon,1926220214.0
2024-08-14,Polygon,1936534029.0
2024-08-15,Polygon,1949306255.0
2024-08-16,Polygon,1952293602.0
2024-08-17,Polygon,1963487334.0
2024-08-18,Polygon,1962869059.0
2024-08-19,Polygon,1968816577.0
2024-08-20,Polygon,1987127728.0
2024-08-21,Polygon,1990486324.0
2024-08-22,Polygon,2004228456.0
2024-08-23,Polygon,2006776238.0
2024-08-24,Polygon,2011824872.0
2024-08-25,Polygon,2012255886.0
2024-08-26,Polygon,2006342424.0
2024-08-27,Polygon,2013055157.0
2024-08-28,Polygon,2020964122.0
2024-08-29,Polygon,2016963997.0
2024-08-30,Polygon,2011332995.0
2024-08-31,Polygon,2015242537.0
2024-09-01,Polygon,2011913964.0
2024-09-02,Polygon,2019555878.0
2024-09-03,Polygon,2021113280.0
2024-09-04,Polygon,2022145489.0
2024-09-05,Polygon,2031786755.0
2024-09-06,Polygon,2034666512.0
2024-09-07,Polygon,2053004553.0
2024-09-08,Polygon,2059731656.0
2024-09-09,Polygon,2061038865.0
2024-09-10,Polygon,2068351016.0
2024-09-11,Polygon,1924546002.0
2024-09-12,Polygon,1934856667.0
2024-09-13,Polygon,1952995844.0
2024-09-14,Polygon,1966799056.0
2024-09-15,Polygon,1973230307.0
2024-09-16,Polygon,1975021631.0
2024-09-17,Polygon,1970793813.0
2024-09-18,Polygon,1972907174.0
2024-09-19,Polygon,1980145598.0
2024-09-20,Polygon,1954581943.0
2024-09-21,Polygon,1938980402.0
2024-09-22,Polygon,1930799815.0
2024-09-23,Polygon,1927948576.0
2024-09-24,Polygon,1929051831.0
2024-09-25,Polygon,1925906335.0
2024-09-26,Polygon,1934944553.0
2024-09-27,Polygon,1913136665.0
2024-09-28,Polygon,1918141152.0
2024-09-29,Polygon,1916332543.0
2024-09-30,Polygon,1920659665.0
2024-10-01,Polygon,1921509072.0
2024-10-02,Polygon,1857321776.0
2024-10-03,Polygon,1866050874.0
2024-10-04,Polygon,1884315633.0
2024-10-05,Polygon,1885229155.0
2024-10-06,Polygon,1889829607.0
2024-10-07,Polygon,1878426309.0
2024-10-08,Polygon,1903694817.0
2024-10-09,Polygon,1905119639.0
2024-10-10,Polygon,1910124942.0
2024-10-11,Polygon,1909386356.0
2024-10-12,Polygon,1910183160.0
2024-10-13,Polygon,1911661616.0
2024-10-14,Polygon,1922395787.0
2024-10-15,Polygon,1916028041.0
2024-10-16,Polygon,1924912353.0
2024-10-17,Polygon,1918898395.0
2024-10-18,Polygon,1836189995.0
2024-10-19,Polygon,1833681595.0
2024-10-20,Polygon,1827302581.0
2024-10-21,Polygon,1833671664.0
2024-10-22,Polygon,1857343188.0
2024-10-23,Polygon,1884442052.0
2024-10-24,Polygon,1899153596.0
2024-10-25,Polygon,1913881522.0
2024-10-26,Polygon,1941088572.0
2024-10-27,Polygon,1960872714.0
2024-10-28,Polygon,1963751082.0
2024-10-29,Polygon,1964448641.0
2024-10-30,Polygon,2032248571.0
2024-10-31,Polygon,2038728849.0
2024-11-01,Polygon,2035392386.0
2024-11-02,Polygon,2057826339.0
2024-11-03,Polygon,2066189174.0
2024-11-04,Polygon,2082621556.0
2024-11-05,Polygon,2077285818.0
2024-11-06,Polygon,2125840265.0
2024-11-07,Polygon,2170247666.0
2024-11-08,Polygon,2024865118.0
2024-11-09,Polygon,1950715431.0
2024-11-10,Polygon,1908705232.0
2024-11-11,Polygon,1896177129.0
2024-11-12,Polygon,1836081564.0
2024-11-13,Polygon,1818158140.0
2024-11-14,Polygon,1773864143.0
2024-11-15,Polygon,1721462637.0
2024-11-16,Polygon,1730128080.0
2024-11-17,Polygon,1709971762.0
2024-11-18,Polygon,1708524108.0
2024-11-19,Polygon,1708540359.0
2024-11-20,Polygon,1711957760.0
2024-11-21,Polygon,1708646171.0
2024-11-22,Polygon,1715196231.0
2024-11-23,Polygon,1703047273.0
2024-11-24,Polygon,1698638697.0
2024-11-25,Polygon,1699709858.0
2024-11-26,Polygon,1673215144.0
2024-11-27,Polygon,1682004471.0
2024-11-28,Polygon,1628473192.0
2024-11-29,Polygon,1608571227.0
2024-11-30,Polygon,1576522348.0
2024-12-01,Polygon,1571746138.0
2024-12-02,Polygon,1571121044.0
2024-12-03,Polygon,1551587732.0
2024-12-04,Polygon,1548861776.0
2024-12-05,Polygon,1658761725.0
2024-12-06,Polygon,1637767817.0
2024-12-07,Polygon,1623037464.0
2024-12-08,Polygon,1636722173.0
2024-12-09,Polygon,1610970269.0
2024-12-10,Polygon,1606015394.0
2024-12-11,Polygon,1612656095.0
2024-12-12,Polygon,1607182145.0
2024-12-13,Polygon,1601968082.0
2024-12-14,Polygon,1610457391.0
2024-12-15,Polygon,1602271248.0
2024-12-16,Polygon,1596409139.0
2024-12-17,Polygon,1589407479.0
2024-12-18,Polygon,1590977297.0
2024-12-19,Polygon,1617267386.0
2024-12-20,Polygon,1600713436.0
2024-12-21,Polygon,1591984363.0
2024-12-22,Polygon,1590118171.0
2024-12-23,Polygon,1599729991.0
2024-12-24,Polygon,1608755592.0
2024-12-25,Polygon,1623378906.0
2024-12-26,Polygon,1613118827.0
2024-12-27,Polygon,1629569775.0
2024-12-28,Polygon,1633035101.0
2024-12-29,Polygon,1630351186.0
2024-12-30,Polygon,1627670182.0
2024-12-31,Polygon,1631307096.0
2025-01-01,Polygon,1634489548.0
2025-01-02,Polygon,1651565289.0
2025-01-03,Polygon,1664386652.0
2025-01-04,Polygon,1671523958.0
2025-01-05,Polygon,1674721943.0
2025-01-06,Polygon,1675055193.0
2025-01-07,Polygon,1719681399.0
2025-01-08,Polygon,1721764235.0
2025-01-09,Polygon,1728055047.0
2025-01-10,Polygon,1740070973.0
2025-01-11,Polygon,1749805506.0
2025-01-12,Polygon,1748982228.0
2025-01-13,Polygon,1750498508.0
2025-01-14,Polygon,1768013963.0
2025-01-15,Polygon,1761961471.0
2025-01-16,Polygon,1761722250.0
2025-01-17,Polygon,1763653840.0
2025-01-18,Polygon,1763448593.0
2025-01-19,Polygon,1760903836.0
2025-01-20,Polygon,1661410404.0
2025-01-21,Polygon,1671658686.0
2025-01-22,Polygon,1723459511.0
2025-01-23,Polygon,1695370911.0
2025-01-24,Polygon,1696190256.0
2025-01-25,Polygon,1696181346.0
2025-01-26,Polygon,1693568957.0
2025-01-27,Polygon,1697971680.0
2025-01-28,Polygon,1711400824.0
2025-01-29,Polygon,1733840761.0
2025-01-30,Polygon,1725704942.0
2025-01-31,Polygon,1742415130.0
2025-02-01,Polygon,1745435831.0
2025-02-02,Polygon,1739150011.0
2025-02-03,Polygon,1735249338.0
2025-02-04,Polygon,1762383100.0
2025-02-05,Polygon,1756583554.0
2025-02-06,Polygon,1759694966.0
2025-02-07,Polygon,1757341293.0
2025-02-08,Polygon,1760321202.0
2025-02-09,Polygon,1756591737.0
2025-02-10,Polygon,1773578651.0
2025-02-11,Polygon,1786779305.0
2025-02-12,Polygon,1780873525.0
2025-02-13,Polygon,1793284541.0
2025-02-14,Polygon,1792812952.0
2025-02-15,Polygon,1802343614.0
2025-02-16,Polygon,1807758403.0
2025-02-17,Polygon,1810981300.0
2025-02-18,Polygon,1799354854.0
2025-02-19,Polygon,1818077089.0
2025-02-20,Polygon,1829660165.0
2025-02-21,Polygon,1831648831.0
2025-02-22,Polygon,1828035241.0
2025-02-23,Polygon,1843099502.0
2025-02-24,Polygon,1856842364.0
2025-02-25,Polygon,1848743846.0
2025-02-26,Polygon,1860483719.0
2025-02-27,Polygon,1863361381.0
2025-02-28,Polygon,1888162171.0
2025-03-01,Polygon,1888432018.0
2025-03-02,Polygon,1885813456.0
2025-03-03,Polygon,1875378033.0
2025-03-04,Polygon,1883745465.0
2025-03-05,Polygon,1876356971.0
2025-03-06,Polygon,1888770722.0
2025-03-07,Polygon,1897306769.0
2025-03-08,Polygon,1918072890.0
2025-03-09,Polygon,1910840377.0
2025-03-10,Polygon,1901763900.0
2025-03-11,Polygon,1915861150.0
2025-03-12,Polygon,1949304545.0
2025-03-13,Polygon,1950135730.0
2025-03-14,Polygon,1950401237.0
2025-03-15,Polygon,1962837054.0
2025-03-16,Polygon,1962879220.0
2025-03-17,Polygon,1962901465.0
2025-03-18,Polygon,1970011949.0
2025-03-19,Polygon,1967064872.0
2025-03-20,Polygon,1953606431.0
2025-03-21,Polygon,1958447030.0
2025-03-22,Polygon,1966517656.0
2025-03-23,Polygon,1956945752.0
2025-03-24,Polygon,1956909436.0
2025-03-25,Polygon,1944507343.0
2025-03-26,Polygon,1962881569.0
2025-03-27,Polygon,1956555801.0
2025-03-28,Polygon,1962417984.0
2025-03-29,Polygon,1970621793.0
2025-03-30,Polygon,2014777055.0
2025-03-31,Polygon,2014943943.0
2025-04-01,Polygon,2017597880.0
2025-04-02,Polygon,1996407455.0
2025-04-03,Polygon,1987818780.0
2025-04-04,Polygon,1987627387.0
2025-04-05,Polygon,1992597665.0
2025-04-06,Polygon,1992095020.0
2025-04-07,Polygon,1978523818.0
2025-04-08,Polygon,1955923663.0
2025-04-09,Polygon,1958475921.0
2025-04-10,Polygon,1947639667.0
2025-04-11,Polygon,1947930076.0
2025-04-12,Polygon,1974099216.0
2025-04-13,Polygon,1971970559.0
2025-04-14,Polygon,1971922471.0
2025-04-15,Polygon,1979680537.0
2025-04-16,Polygon,1970819382.0
2025-04-17,Polygon,1953627718.0
2025-04-18,Polygon,1962992036.0
2025-04-19,Polygon,1981886859.0
2025-04-20,Polygon,1985849402.0
2025-04-21,Polygon,1989984175.0
2025-04-22,Polygon,1984755549.0
2025-04-23,Polygon,1983202712.0
2025-04-24,Polygon,1960157083.0
2025-04-25,Polygon,1951417786.0
2025-04-26,Polygon,1963367577.0
2025-04-27,Polygon,1961936198.0
2025-04-28,Polygon,1962773566.0
2025-04-29,Polygon,1959003091.0
2025-04-30,Polygon,1985837386.0
2025-05-01,Polygon,1975881786.0
2025-05-02,Polygon,1971606686.0
2025-05-03,Polygon,1982308264.0
2025-05-04,Polygon,1986143231.0
2025-05-05,Polygon,1993715213.0
2025-05-06,Polygon,1965858385.0
2025-05-07,Polygon,1961673420.0
2025-05-08,Polygon,1959281581.0
2025-05-09,Polygon,1984775793.0
2025-05-10,Polygon,1973082708.0
2025-05-11,Polygon,1973501464.0
2025-05-12,Polygon,1973167307.0
2025-05-13,Polygon,1984219297.0
2025-05-14,Polygon,1982814037.0
2025-05-15,Polygon,1965482575.0
2025-05-16,Polygon,1968636620.0
2025-05-17,Polygon,1999501983.0
2025-05-18,Polygon,2032353395.0
2025-05-19,Polygon,2064307482.0
2025-05-20,Polygon,2069094557.0
2025-05-21,Polygon,2128318714.0
2025-05-22,Polygon,2140554035.0
2025-05-23,Polygon,2146452214.0
2025-05-24,Polygon,2103748853.0
2025-05-25,Polygon,2103351918.0
2025-05-26,Polygon,2102010124.0
2025-05-27,Polygon,2121476452.0
2025-05-28,Polygon,2132386863.0
2025-05-29,Polygon,2137689688.0
2025-05-30,Polygon,2122747357.0
2025-05-31,Polygon,2144702975.0
2025-06-01,Polygon,2149555421.0
2025-06-02,Polygon,2157414454.0
2025-06-03,Polygon,2174871003.0
2025-06-04,Polygon,2235812227.0
2025-06-05,Polygon,2243654298.0
2025-06-06,Polygon,2264439804.0
2025-06-07,Polygon,2346492989.0
2025-06-08,Polygon,2355398076.0
2025-06-09,Polygon,2358025214.0
2025-06-10,Polygon,2355259743.0
2025-06-11,Polygon,2337939505.0
2025-06-12,Polygon,2313212737.0
2025-06-13,Polygon,2298593333.0
2025-06-14,Polygon,2328839335.0
2025-06-15,Polygon,2329116584.0
2025-06-16,Polygon,2331837597.0
2025-06-17,Polygon,2327496891.0
2025-06-18,Polygon,2327764495.0
2025-06-19,Polygon,2325777446.0
2025-06-20,Polygon,2326600272.0
2025-06-21,Polygon,2310299229.0
2025-06-22,Polygon,2318395362.0
2025-06-23,Polygon,2306481277.0
2025-06-24,Polygon,2319762064.0
2025-06-25,Polygon,2358177192.0
2025-06-26,Polygon,2366755738.0
2025-06-27,Polygon,2352980736.0
2025-06-28,Polygon,2378933806.0
2025-06-29,Polygon,2381842087.0
2025-06-30,Polygon,2385552576.0
2025-07-01,Polygon,2403507596.0
2025-07-02,Polygon,2435372292.0
2025-07-03,Polygon,2430646019.0
2025-07-04,Polygon,2455150217.0
2025-07-05,Polygon,2453401724.0
2025-07-06,Polygon,2463745471.0
2025-07-07,Polygon,2467189065.0
2025-07-08,Polygon,2487401552.0
2025-07-09,Polygon,2514451448.0
2025-07-10,Polygon,2472793780.0
2025-07-11,Polygon,2519017063.0
2025-07-12,Polygon,2511803017.0
2025-07-13,Polygon,2516480433.0
2025-07-14,Polygon,2514648470.0
2025-07-15,Polygon,2540754652.0
2025-07-16,Polygon,2570849016.0
2025-07-17,Polygon,2643179225.0
2025-07-18,Polygon,2712960915.0
2025-07-19,Polygon,2725222514.0
2025-07-20,Polygon,2739458905.0
2025-07-21,Polygon,2751613508.0
2025-07-22,Polygon,2795555525.0
2025-07-23,Polygon,2851403972.0
2025-07-24,Polygon,2856614868.0
2025-07-25,Polygon,2867680291.0
2025-07-26,Polygon,2809319960.0
2025-07-27,Polygon,2806039385.0
2025-07-28,Polygon,2800079772.0
2025-07-29,Polygon,2781685669.0
2025-07-30,Polygon,2772182647.0
2025-07-31,Polygon,2787643851.0
2025-08-01,Polygon,2753880094.0
2025-08-02,Polygon,2746756210.0
2025-08-03,Polygon,2741588102.0
2025-08-04,Polygon,2743363735.0
2025-08-05,Polygon,2696708951.0
2025-08-06,Polygon,2668745300.0
2025-08-07,Polygon,2674274250.0
2025-08-08,Polygon,2677184284.0
2025-08-09,Polygon,2658579581.0
2025-08-10,Polygon,2656808215.0
2025-08-11,Polygon,2656318837.0
2025-08-12,Polygon,2643326235.0
2025-08-13,Polygon,2660212037.0
2025-08-14,Polygon,2649699058.0
2025-08-15,Polygon,2692167105.0
2025-08-16,Polygon,2732231657.0
2025-08-17,Polygon,2731757839.0
2025-08-18,Polygon,2725816334.0
2025-08-19,Polygon,2791864751.0
2025-08-20,Polygon,2800490345.0
2025-08-21,Polygon,2797688341.0
2025-08-22,Polygon,2801394105.0
2025-08-23,Polygon,2800914538.0
2025-08-24,Polygon,2839154352.0
2025-08-25,Polygon,2828681015.0
2025-08-26,Polygon,2851155959.0
2025-08-27,Polygon,2862566005.0
2025-08-28,Polygon,2876557753.0
2025-08-29,Polygon,2924459958.0
2025-08-30,Polygon,2907547433.0
2025-08-31,Polygon,2904028236.0
2025-09-01,Polygon,2906560405.0
2025-09-02,Polygon,2907325338.0
2025-09-03,Polygon,2902318150.0
2025-09-04,Polygon,2918783224.0
2025-09-05,Polygon,2904618830.0
2025-09-06,Polygon,2931803755.0
2025-09-07,Polygon,2926774952.0
2025-09-08,Polygon,2951022263.0
2025-09-09,Polygon,2951469051.0
2025-09-10,Polygon,2930823911.0
2025-09-11,Polygon,2957411301.0
2025-09-12,Polygon,2971773239.0
2025-09-13,Polygon,2963385741.0
2025-09-14,Polygon,2945329304.0
2025-09-15,Polygon,2925812643.0
2025-09-16,Polygon,3015522585.0
2025-09-17,Polygon,3017771718.0
2025-09-18,Polygon,3008680231.0
2025-09-19,Polygon,2996527184.0
2025-09-20,Polygon,2978973285.0
2025-09-21,Polygon,2969281464.0
2025-09-22,Polygon,2967774166.0
2025-09-23,Polygon,2942922140.0
2025-09-24,Polygon,2984363127.0
2025-09-25,Polygon,2958332686.0
2025-09-26,Polygon,2938806831.0
2025-09-27,Polygon,2947534983.0
2025-09-28,Polygon,2936432619.0
2025-09-29,Polygon,2921447247.0
2025-09-30,Polygon,2900348782.0
2025-10-01,Polygon,2920768749.0
2025-10-02,Polygon,2383316831.0
2025-10-03,Polygon,2392039884.0
2025-10-04,Polygon,2401825500.0
2025-10-05,Polygon,2401639288.0
2025-10-06,Polygon,2403313277.0
2025-10-07,Polygon,2398559913.0
2025-10-08,Polygon,2391830251.0
2025-10-09,Polygon,2423719338.0
2025-10-10,Polygon,2416034277.0
2025-10-11,Polygon,2425511123.0
2025-10-12,Polygon,2432347384.0
2025-10-13,Polygon,2430017616.0
2025-10-14,Polygon,2449429841.0
2025-10-15,Polygon,2479800843.0
2025-10-16,Polygon,2500795320.0
2025-10-17,Polygon,2523802738.0
2025-10-18,Polygon,2546136799.0
2025-10-19,Polygon,2542706128.0
2025-10-20,Polygon,2551382099.0
2025-10-21,Polygon,2555152932.0
2025-10-22,Polygon,2574058732.0
2025-10-23,Polygon,2574043584.0
2025-10-24,Polygon,3061025339.0
2025-10-25,Polygon,3065598443.0
2025-10-26,Polygon,3068981161.0
2025-10-27,Polygon,3069727892.0
2025-10-28,Polygon,3062013712.0
2025-10-29,Polygon,3101567508.0
2025-10-30,Polygon,3125394352.0
2025-10-31,Polygon,3117341024.0
2025-11-01,Polygon,3122376999.0
2025-11-02,Polygon,3121243117.0
2025-11-03,Polygon,3118111228.0
2025-11-04,Polygon,3113026045.8
2021-09-10,Solana,8733.0
2022-05-12,Solana,5712857732.0
2022-05-13,Solana,5685929076.0
2022-05-14,Solana,5958091998.0
2022-05-15,Solana,5957947963.0
2022-05-16,Solana,5957099787.0
2022-05-17,Solana,5994389702.0
2022-05-18,Solana,5999256319.0
2022-05-19,Solana,5997814813.0
2022-05-20,Solana,6013999297.0
2022-05-21,Solana,6037660956.0
2022-05-22,Solana,6038866280.0
2022-05-23,Solana,6042384836.0
2022-05-24,Solana,6065669092.0
2022-05-25,Solana,6065983404.0
2022-05-26,Solana,6077048470.0
2022-05-27,Solana,6083220236.0
2022-05-28,Solana,6116372963.0
2022-05-29,Solana,6115105159.0
2022-05-30,Solana,6141095731.0
2022-05-31,Solana,6163873421.0
2022-06-01,Solana,6157106410.0
2022-06-02,Solana,6126165507.0
2022-06-03,Solana,6246937953.0
2022-06-04,Solana,6258909855.0
2022-06-05,Solana,6254516529.0
2022-06-06,Solana,6238328864.0
2022-06-07,Solana,6188566228.0
2022-06-08,Solana,6191513344.0
2022-06-09,Solana,6195451865.0
2022-06-10,Solana,6202611909.0
2022-06-11,Solana,6205770783.0
2022-06-12,Solana,6089447517.0
2022-06-13,Solana,6072392912.0
2022-06-14,Solana,5994441961.0
2022-06-15,Solana,5962158393.0
2022-06-16,Solana,5913783816.0
2022-06-17,Solana,5913360892.0
2022-06-18,Solana,5893487354.0
2022-06-19,Solana,5897361729.0
2022-06-20,Solana,5977825849.0
2022-06-21,Solana,5942301159.0
2022-06-22,Solana,5940412494.0
2022-06-23,Solana,5914414979.0
2022-06-24,Solana,5913764556.0
2022-06-25,Solana,5925169555.0
2022-06-26,Solana,5933908723.0
2022-06-27,Solana,5938184300.0
2022-06-28,Solana,5941986681.0
2022-06-29,Solana,5921484020.0
2022-06-30,Solana,6025355016.0
2022-07-01,Solana,6031444889.0
2022-07-02,Solana,5935215631.0
2022-07-03,Solana,5933327399.0
2022-07-04,Solana,5929987276.0
2022-07-05,Solana,5926766426.0
2022-07-06,Solana,5936113521.0
2022-07-07,Solana,5935136949.0
2022-07-08,Solana,5933867333.0
2022-07-09,Solana,5943132900.0
2022-07-10,Solana,5901842164.0
2022-07-11,Solana,5904675211.0
2022-07-12,Solana,5905881374.0
2022-07-13,Solana,5905849625.0
2022-07-14,Solana,5907954045.0
2022-07-15,Solana,5961721512.0
2022-07-16,Solana,5960877009.0
2022-07-17,Solana,5961374260.0
2022-07-18,Solana,5960619520.0
2022-07-19,Solana,5965730114.0
2022-07-20,Solana,5973427485.0
2022-07-21,Solana,5975139233.0
2022-07-22,Solana,5975698945.0
2022-07-23,Solana,5980191558.0
2022-07-24,Solana,5985505819.0
2022-07-25,Solana,5985991608.0
2022-07-26,Solana,5987304686.0
2022-07-27,Solana,5989966330.0
2022-07-28,Solana,5984425962.0
2022-07-29,Solana,5985280729.0
2022-07-30,Solana,5995519115.0
2022-07-31,Solana,5996626057.0
2022-08-01,Solana,5997388804.0
2022-08-02,Solana,6048031646.0
2022-08-03,Solana,6044497624.0
2022-08-04,Solana,6041268972.0
2022-08-05,Solana,6040612425.0
2022-08-06,Solana,6043505487.0
2022-08-07,Solana,6045576012.0
2022-08-08,Solana,6046061882.0
2022-08-09,Solana,6021272667.0
2022-08-10,Solana,6027684628.0
2022-08-11,Solana,6032962728.0
2022-08-12,Solana,6040143163.0
2022-08-13,Solana,6043903999.0
2022-08-14,Solana,6044303652.0
2022-08-15,Solana,6004822879.0
2022-08-16,Solana,6015686614.0
2022-08-17,Solana,6004271689.0
2022-08-18,Solana,5994017024.0
2022-08-19,Solana,5996531462.0
2022-08-20,Solana,6010154445.0
2022-08-21,Solana,6007284363.0
2022-08-22,Solana,6007422790.0
2022-08-23,Solana,5975355009.0
2022-08-24,Solana,5979137792.0
2022-08-25,Solana,5982417794.0
2022-08-26,Solana,6075235174.0
2022-08-27,Solana,5973916869.0
2022-08-28,Solana,5974387259.0
2022-08-29,Solana,5945420571.0
2022-08-30,Solana,5945693967.0
2022-08-31,Solana,5973678460.0
2022-09-01,Solana,5899990735.0
2022-09-02,Solana,5879645522.0
2022-09-03,Solana,5797090369.0
2022-09-04,Solana,5790958701.0
2022-09-05,Solana,5793049700.0
2022-09-06,Solana,5793178103.0
2022-09-07,Solana,5794250379.0
2022-09-08,Solana,5798767251.0
2022-09-09,Solana,5801917264.0
2022-09-10,Solana,5801662876.0
2022-09-11,Solana,5805857810.0
2022-09-12,Solana,5803417548.0
2022-09-13,Solana,5731564167.0
2022-09-14,Solana,5733722656.0
2022-09-15,Solana,5535322226.0
2022-09-16,Solana,5401401065.0
2022-09-17,Solana,5385934310.0
2022-09-18,Solana,5385208017.0
2022-09-19,Solana,5389404736.0
2022-09-20,Solana,5218934498.0
2022-09-21,Solana,5185449553.0
2022-09-22,Solana,5185810762.0
2022-09-23,Solana,5190589381.0
2022-09-24,Solana,5193109212.0
2022-09-25,Solana,5066231359.0
2022-09-26,Solana,5063214918.0
2022-09-27,Solana,5054633341.0
2022-09-28,Solana,5055311237.0
2022-09-29,Solana,5055286017.0
2022-09-30,Solana,5044417350.0
2022-10-01,Solana,5041719002.0
2022-10-02,Solana,5041474758.0
2022-10-03,Solana,5008706927.0
2022-10-04,Solana,5008658501.0
2022-10-05,Solana,4791505253.0
