date,chain,deposit_usd,withdraw_usd,netflow_usd
2025-02-19,Solana,28632970.405074675,31050443.883185066,-2417473.4781103916
2025-02-20,Solana,51527455.527229756,36467525.10967126,15059930.417558499
2025-02-21,Solana,25447477.711234488,23544717.390821856,1902760.320412632
2025-02-22,Solana,22117837.169225298,21910751.904981237,207085.26424406096
2025-02-23,Solana,18761172.784653172,21790972.223084226,-3029799.4384310544
2025-02-24,Solana,36923696.52783771,48416113.303208224,-11492416.775370516
2025-02-25,Solana,47070663.86705845,34234834.39640637,12835829.470652081
2025-02-26,Solana,22560432.04714253,19932003.84534749,2628428.2017950416
2025-02-27,Solana,16071335.648438944,15721210.124060757,350125.5243781861
2025-02-28,Solana,15278250.836935999,24268280.186624378,-8990029.34968838
2025-03-01,Solana,10504271.539308557,11195641.345743963,-691369.8064354062
2025-03-02,Solana,20665639.32604133,62537529.56330111,-41871890.237259775
2025-03-03,Solana,22851026.08213345,18600464.497793086,4250561.584340364
2025-03-04,Solana,25819830.899553996,16572987.156989943,9246843.742564052
2025-03-05,Solana,15333378.033670843,18210829.959714986,-2877451.9260441437
2025-03-06,Solana,11688978.20283273,12785164.100776514,-1096185.8979437836
2025-03-07,Solana,13816024.880966788,15075026.81669071,-1259001.9357239213
2025-03-08,Solana,19931191.818485968,19906776.54571427,24415.27277169749
2025-03-09,Solana,11208181.188770363,10696627.834772974,511553.35399738885
2025-03-10,Solana,24471506.58220241,22988761.339497916,1482745.242704492
2025-03-11,Solana,10820154.298258355,33391507.593619764,-22571353.295361407
2025-03-12,Solana,25207235.755340673,13222895.379680753,11984340.37565992
2025-03-13,Solana,18810683.27423037,18114983.59723296,695699.6769974083
2025-03-14,Solana,12128860.45116125,22721034.15293516,-10592173.701773908
2025-03-15,Solana,9005651.435634816,13794142.8323097,-4788491.3966748845
2025-03-16,Solana,12132945.638308031,5358637.8487411495,6774307.789566882
2025-03-17,Solana,18441389.66044819,11400950.116282241,7040439.544165948
2025-03-18,Solana,21991580.345761538,16639224.84970213,5352355.496059408
2025-03-19,Solana,25221359.088348735,19121769.462331302,6099589.626017433
2025-03-20,Solana,14482915.69578737,15109585.35865209,-626669.6628647204
2025-03-21,Solana,15033110.058185268,14471101.926825486,562008.1313597821
2025-03-22,Solana,7868498.151247247,8249732.043867469,-381233.8926202217
2025-03-23,Solana,6192199.989166231,7777305.1008768175,-1585105.1117105866
2025-03-24,Solana,14613460.093048563,17334199.7364207,-2720739.6433721352
2025-03-25,Solana,13777804.908170184,13297064.001529204,480740.9066409804
2025-03-26,Solana,21919022.804146823,19563135.224055924,2355887.580090899
2025-03-27,Solana,9111294.793447645,15035204.238212436,-5923909.444764791
2025-03-28,Solana,19721883.202042602,11021675.645920485,8700207.556122117
2025-03-29,Solana,8436030.476063162,9545363.324770862,-1109332.8487077001
2025-03-30,Solana,6470733.104197678,7217195.19575146,-746462.0915537821
2025-03-31,Solana,6902556.169922264,18531170.77907345,-11628614.609151186
2025-04-01,Solana,23877525.230249617,13016883.770079082,10860641.460170535
2025-04-02,Solana,37032785.39299608,16347355.32902943,20685430.06396665
2025-04-03,Solana,10189592.614997707,11346236.518140344,-1156643.9031426366
2025-04-04,Solana,10184299.403771413,12484508.260728963,-2300208.856957549
2025-04-05,Solana,23200633.022325363,5390027.678856364,17810605.343468998
2025-04-06,Solana,8938731.983895864,9964040.945976593,-1025308.9620807283
2025-04-07,Solana,18180886.30560248,22735691.1970698,-4554804.891467322
2025-04-08,Solana,10621463.92924502,11726530.144289695,-1105066.2150446754
2025-04-09,Solana,13716162.138445383,15818097.618492484,-2101935.480047101
2025-04-10,Solana,10703244.801011695,12702155.375726687,-1998910.5747149922
2025-04-11,Solana,11872710.720062183,14236981.517595831,-2364270.797533648
2025-04-12,Solana,11570467.572010547,12781245.509341683,-1210777.9373311363
2025-04-13,Solana,15569275.444763053,9640582.050835859,5928693.393927194
2025-04-14,Solana,10582573.180126622,15505220.115878815,-4922646.9357521925
2025-04-15,Solana,18138401.970488627,13231844.980493303,4906556.989995323
2025-04-16,Solana,10736448.8687673,27993249.07687467,-17256800.208107367
2025-04-17,Solana,14638776.769290404,10968603.71639194,3670173.0528984647
2025-04-18,Solana,11080750.689438999,10541471.907170556,539278.7822684422
2025-04-19,Solana,6273054.329037233,7065779.837397238,-792725.508360005
2025-04-20,Solana,9500878.55760445,7102703.18558182,2398175.3720226306
2025-04-21,Solana,17364841.678233657,8959421.630109956,8405420.0481237
2025-04-22,Solana,24249078.76873266,20732266.26439497,3516812.504337691
2025-04-23,Solana,18747167.5854857,19906597.983801227,-1159430.3983155265
2025-04-24,Solana,25928516.336472988,20831361.87400382,5097154.462469168
2025-04-25,Solana,11728251.811888251,19479669.294402182,-7751417.482513931
2025-04-26,Solana,15870400.741703924,8982688.94375146,6887711.797952464
2025-04-27,Solana,7415690.846835431,10881293.690017056,-3465602.843181625
2025-04-28,Solana,13768204.814869082,13570331.339592947,197873.4752761349
2025-04-29,Solana,61970690.029304594,22909950.97588471,39060739.05341989
2025-04-30,Solana,10854371.921396911,11544004.158966433,-689632.2375695221
2025-05-01,Solana,20366557.165265393,19363352.891171552,1003204.2740938403
2025-05-02,Solana,9398391.7185711,16463242.83841345,-7064851.1198423505
2025-05-03,Solana,24215774.200192153,9639909.654374482,14575864.545817671
2025-05-04,Solana,12936753.703479294,14444570.822477069,-1507817.118997775
2025-05-05,Solana,10236330.188694693,8409441.928459268,1826888.260235425
2025-05-06,Solana,16809392.623742323,11778729.900565948,5030662.723176375
2025-05-07,Solana,10615892.304407954,10628106.332151312,-12214.027743358165
2025-05-08,Solana,64308201.48793593,17230205.622596487,47077995.86533944
2025-05-09,Solana,51193312.017645635,22425273.507499553,28768038.51014608
2025-05-10,Solana,20273617.418491125,17104734.61501008,3168882.803481046
2025-05-11,Solana,16995090.987701286,10838075.406708954,6157015.580992332
2025-05-12,Solana,29062116.758740976,20655604.71362694,8406512.045114037
2025-05-13,Solana,26302123.920340687,28813235.151128978,-2511111.2307882905
2025-05-14,Solana,22193360.851100177,22003054.933197193,190305.91790298373
2025-05-15,Solana,23067022.582643542,19763996.466519788,3303026.1161237545
2025-05-16,Solana,19337565.55663225,21315631.473543454,-1978065.9169112034
2025-05-17,Solana,21471557.395286378,13679403.55889821,7792153.836388167
2025-05-18,Solana,12390632.319981568,13816045.934101665,-1425413.6141200978
2025-05-19,Solana,12808956.403835163,16036809.09152216,-3227852.6876869984
2025-05-20,Solana,14382618.938642967,23320882.150995627,-8938263.21235266
2025-05-21,Solana,31860079.22353628,27467304.55234783,4392774.671188448
2025-05-22,Solana,22346276.245202314,39401791.33952124,-17055515.094318923
2025-05-23,Solana,30627642.35936762,32554995.01833457,-1927352.658966951
2025-05-24,Solana,10195994.454201324,10421538.54520587,-225544.09100454673
2025-05-25,Solana,9742203.913535843,8886953.43017286,855250.483362982
2025-05-26,Solana,24213042.576091453,14605890.868219893,9607151.70787156
2025-05-27,Solana,16350763.23945757,17767659.000694606,-1416895.7612370364
2025-05-28,Solana,16960044.03979951,28127830.03806385,-11167785.998264339
2025-05-29,Solana,17939653.924641162,16878110.49101601,1061543.4336251505
2025-05-30,Solana,21366597.724336807,19840367.890123166,1526229.8342136405
2025-05-31,Solana,12065081.955394005,163498253.98688895,-151433172.03149495
2025-06-01,Solana,8830362.588543054,9263984.706830345,-433622.1182872914
2025-06-02,Solana,21587210.473233763,46960677.23418748,-25373466.760953713
2025-06-03,Solana,14767073.234743133,11961316.994190557,2805756.2405525763
2025-06-04,Solana,15169026.487393245,13338083.882193828,1830942.605199417
2025-06-05,Solana,21279697.26044765,14766932.940083034,6512764.320364617
2025-06-06,Solana,12596595.95206097,14209904.635324407,-1613308.6832634378
2025-06-07,Solana,10905321.361685624,8585428.706763985,2319892.6549216397
2025-06-08,Solana,17567163.37524814,8233714.331351318,9333449.043896824
2025-06-09,Solana,24512114.449013527,17083959.155176036,7428155.293837491
2025-06-10,Solana,21725181.094365727,133227802.24271987,-111502621.14835414
2025-06-11,Solana,19316459.788283248,22349637.320991214,-3033177.532707967
2025-06-12,Solana,40311575.38278363,20504021.472513735,19807553.910269894
2025-06-13,Solana,34367490.08932839,22276964.097042583,12090525.99228581
2025-06-14,Solana,9451223.202761702,8768582.571179988,682640.6315817144
2025-06-15,Solana,7601143.3455118835,14551016.065936362,-6949872.720424479
2025-06-16,Solana,10884113.586304525,15594442.511832274,-4710328.92552775
2025-06-17,Solana,28067993.674345214,12497380.073699258,15570613.600645956
2025-06-18,Solana,7946998.856974362,10988562.453470292,-3041563.596495929
2025-06-19,Solana,11122888.676386002,11737712.96628345,-614824.2898974475
2025-06-20,Solana,9786447.15496656,10081278.319280408,-294831.16431384906
2025-06-21,Solana,9369624.963015815,8740803.826589944,628821.1364258714
2025-06-22,Solana,10150800.697240464,9650482.056820244,500318.6404202208
2025-06-23,Solana,9737797.358654086,31392946.38625635,-21655149.027602263
2025-06-24,Solana,10118606.965574661,12834068.231638158,-2715461.2660634965
2025-06-25,Solana,9817433.94441272,12058265.662739992,-2240831.7183272727
2025-06-26,Solana,10561807.803298099,10759206.593454015,-197398.79015591554
2025-06-27,Solana,9300506.385793954,10796727.746908054,-1496221.3611140996
2025-06-28,Solana,7079419.656028116,10644988.178355409,-3565568.5223272927
2025-06-29,Solana,10429095.9245068,11034039.467150113,-604943.5426433124
2025-06-30,Solana,21032992.231734507,17595337.506832384,3437654.724902123
2025-07-01,Solana,10590284.693965076,12453482.369185334,-1863197.6752202585
2025-07-02,Solana,15322296.773004495,13906314.270776328,1415982.502228167
2025-07-03,Solana,15342557.83831571,14717208.832963709,625349.0053520016
2025-07-04,Solana,6276496.286932758,9721641.054856393,-3445144.7679236354
2025-07-05,Solana,7003659.365140046,8316781.955581427,-1313122.5904413806
2025-07-06,Solana,6139229.013065358,8673060.503927559,-2533831.490862201
2025-07-07,Solana,13009914.831625413,10782186.716295421,2227728.115329992
2025-07-08,Solana,11649165.024456723,11933907.75775804,-284742.7333013173
2025-07-09,Solana,18721060.817702454,14223331.787335169,4497729.030367285
2025-07-10,Solana,16148612.243334463,14403919.962198222,1744692.2811362408
2025-07-11,Solana,21721269.080908883,22335457.47786068,-614188.3969517983
2025-07-12,Solana,17299654.56614389,33901290.330942266,-16601635.764798377
2025-07-13,Solana,17371929.83049791,14853866.311474223,2518063.5190236866
2025-07-14,Solana,41342156.680395074,27238061.21024679,14104095.470148284
2025-07-15,Solana,23102847.87848032,28448352.84953596,-5345504.971055642
2025-07-16,Solana,27444334.6654637,23598285.40165561,3846049.2638080902
2025-07-17,Solana,33206051.990201257,23565831.838945832,9640220.151255425
2025-07-18,Solana,45050509.938564636,26718362.734083645,18332147.20448099
2025-07-19,Solana,21319811.309242453,15905109.36425101,5414701.944991443
2025-07-20,Solana,22639068.249229748,14555707.73427162,8083360.514958128
2025-07-21,Solana,78480637.49192677,27544956.10407305,50935681.38785373
2025-07-22,Solana,22528650.74284923,26153669.97240106,-3625019.2295518294
2025-07-23,Solana,32257783.207796615,37840509.3730996,-5582726.165302988
2025-07-24,Solana,30649356.837063894,28580806.481149174,2068550.3559147194
2025-07-25,Solana,20657280.762618497,23161218.47131562,-2503937.7086971216
2025-07-26,Solana,19110253.4106871,16330008.618124804,2780244.7925622966
2025-07-27,Solana,21103690.008447506,18289526.06326313,2814163.945184376
2025-07-28,Solana,31506773.650189754,31793673.74695497,-286900.09676521644
2025-07-29,Solana,29726744.51314302,20837218.938882984,8889525.574260037
2025-07-30,Solana,18671756.659205176,22363945.076508075,-3692188.417302899
2025-07-31,Solana,22109852.763558075,16739044.956683654,5370807.8068744205
2025-08-01,Solana,15934995.374753311,16600330.303075252,-665334.9283219408
2025-08-02,Solana,8071933.745224758,9500781.013083477,-1428847.2678587185
2025-08-03,Solana,9180422.385694522,9129251.550642615,51170.83505190723
2025-08-04,Solana,13847521.945561718,15774464.255656421,-1926942.310094703
2025-08-05,Solana,14537716.843347041,15118181.128807098,-580464.2854600567
2025-08-06,Solana,11022049.561956424,19916868.109420676,-8894818.547464252
2025-08-07,Solana,17394575.53722264,33660541.06756915,-16265965.530346513
2025-08-08,Solana,22331435.98266764,15051424.470054694,7280011.512612946
2025-08-09,Solana,20822206.93870296,18415981.732766017,2406225.2059369422
2025-08-10,Solana,48073801.2543991,22473797.185486283,25600004.068912815
2025-08-11,Solana,23381016.80082984,44629715.89004786,-21248699.089218024
2025-08-12,Solana,23892103.802950595,24727556.198577963,-835452.3956273682
2025-08-13,Solana,26154732.501723293,42358493.97336023,-16203761.47163694
2025-08-14,Solana,25121208.280022763,28167603.987294417,-3046395.707271654
2025-08-15,Solana,15886288.18736729,17311913.437024407,-1425625.2496571168
2025-08-16,Solana,10110256.310890762,10492472.126134956,-382215.8152441941
2025-08-17,Solana,12700718.440217463,16150613.425163625,-3449894.9849461615
2025-08-18,Solana,13756177.118784731,24175275.61557474,-10419098.496790009
2025-08-19,Solana,14029793.02678892,16250736.692039048,-2220943.665250128
2025-08-20,Solana,52292311.648007624,23115720.301464528,29176591.346543096
2025-08-21,Solana,21296532.390898753,39708969.500460595,-18412437.109561842
2025-08-22,Solana,19435571.39561487,27396484.30354905,-7960912.907934181
2025-08-23,Solana,12709970.22198737,12360790.995936928,349179.2260504421
2025-08-24,Solana,12100718.679168241,9776269.732767556,2324448.9464006852
2025-08-25,Solana,12843444.000792975,10341481.740055727,2501962.2607372478
2025-08-26,Solana,7220749.585810815,7060307.742205355,160441.84360545967
2025-08-27,Solana,9265012.598582344,15192779.476445988,-5927766.877863644
2025-08-28,Solana,17913827.50094814,23768263.567389403,-5854436.066441264
2025-08-29,Solana,15004458.201454766,44881908.52494553,-29877450.32349076
2025-08-30,Solana,7486782.216979599,20449430.370765153,-12962648.153785555
2025-08-31,Solana,8711809.143593123,22407122.705179546,-13695313.561586423
2025-09-01,Solana,26625816.43901831,32596737.729881816,-5970921.2908635065
2025-09-02,Solana,24534429.728823382,22575922.6132108,1958507.1156125814
2025-09-03,Solana,17206259.357658803,38261208.7597396,-21054949.402080797
2025-09-04,Solana,20996842.073880993,20546729.159565553,450112.91431543976
2025-09-05,Solana,16673532.582628574,26600836.428297125,-9927303.84566855
2025-09-06,Solana,10973985.8970977,14141760.948850928,-3167775.0517532285
2025-09-07,Solana,11304444.509106664,15438082.710972436,-4133638.201865772
2025-09-08,Solana,10555885.769230459,19012243.10066931,-8456357.33143885
2025-09-09,Solana,14494258.100313302,27106238.553673156,-12611980.453359853
2025-09-10,Solana,20826691.301311772,45589974.912384465,-24763283.611072693
2025-09-11,Solana,26284636.252019554,31071751.791200917,-4787115.539181363
2025-09-12,Solana,38668051.74724297,46779011.71477823,-8110959.967535257
2025-09-13,Solana,31032359.573207013,33487143.624961868,-2454784.0517548546
2025-09-14,Solana,22779130.233503312,43412151.445398524,-20633021.211895213
2025-09-15,Solana,26031553.512218207,33317221.992919665,-7285668.480701458
2025-09-16,Solana,40315492.74083693,112438512.50834751,-72123019.76751058
2025-09-17,Solana,46991168.760792084,75326242.71605086,-28335073.95525878
2025-09-18,Solana,44398708.49624674,49134026.79517949,-4735318.298932746
2025-09-19,Solana,33490504.303024855,29619509.502505656,3870994.800519198
2025-09-20,Solana,36742280.2433342,35674279.21344207,1068001.0298921242
2025-09-21,Solana,25583415.52898431,38216985.33543201,-12633569.8064477
2025-09-22,Solana,39989626.115816206,39542524.386749595,447101.72906661034
2025-09-23,Solana,38276531.64100128,40070722.802627444,-1794191.1616261676
2025-09-24,Solana,32559691.224722244,31132289.68641412,1427401.538308125
2025-09-25,Solana,50602988.7474908,43612708.595166266,6990280.152324535
2025-09-26,Solana,45329105.451544896,28764028.19717759,16565077.254367307
2025-09-27,Solana,16970159.62600358,10687068.34104575,6283091.284957828
2025-09-28,Solana,82771.0,85909.0,-3138.0
2025-09-29,Solana,14768873.664930481,13095415.25440469,1673458.4105257913
2025-09-30,Solana,31921496.80288052,37136768.034831025,-5215271.231950507
2025-10-01,Solana,27655408.919258952,42544926.901944645,-14889517.982685693
2025-10-02,Solana,27988966.505538598,44802724.80728401,-16813758.301745415
2025-10-03,Solana,16578565.986091737,19503627.68425251,-2925061.698160775
2025-10-04,Solana,6285725.147810844,11383864.960762206,-5098139.812951363
2025-10-05,Solana,15554854.926039131,22741039.44473713,-7186184.518697998
2025-10-06,Solana,37670287.71582571,37466819.70726642,203468.0085592866
2025-10-07,Solana,61174209.09550297,45018095.38427517,16156113.711227804
2025-10-08,Solana,52693169.533498816,50541258.499356814,2151911.0341420025
2025-10-09,Solana,35488320.83517154,39567082.89289763,-4078762.057726085
2025-10-10,Solana,65150426.65662097,85614495.64069548,-20464068.98407451
2025-10-11,Solana,49374207.578905195,52675164.561409794,-3300956.982504599
2025-10-12,Solana,30057976.980587136,40396985.663424455,-10339008.682837319
2025-10-13,Solana,42024249.9944884,45846322.613416836,-3822072.6189284325
2025-10-14,Solana,31004261.854783617,34962793.26950815,-3958531.4147245362
2025-10-15,Solana,39204156.66190809,27755798.841524713,11448357.820383377
2025-10-16,Solana,31056055.84703069,35256288.07076169,-4200232.223730996
2025-10-17,Solana,32016843.75351992,37508036.41376468,-5491192.660244759
2025-10-18,Solana,17775611.678100973,28282318.384868816,-10506706.706767842
2025-10-19,Solana,17696447.453371942,23779045.517955653,-6082598.064583711
2025-10-20,Solana,27868903.873921953,43952069.92220774,-16083166.04828579
2025-10-21,Solana,29512393.403160155,55187118.3333273,-25674724.930167146
2025-10-22,Solana,44733512.71253852,72028425.45784521,-27294912.745306693
2025-10-23,Solana,41274410.97727099,67974734.50410703,-26700323.526836038
2025-10-24,Solana,38183854.681791246,43055899.774750605,-4872045.092959359
2025-10-25,Solana,40414490.01556508,43120158.137585595,-2705668.122020513
2025-10-26,Solana,39592037.803570986,39888017.56090337,-295979.7573323846
2025-10-27,Solana,48520108.47298008,55624702.332937405,-7104593.8599573225
2025-10-28,Solana,49730692.79048654,49834014.36081269,-103321.57032614946
2025-10-29,Solana,38563134.186177894,41156861.27211413,-2593727.0859362334
2025-10-30,Solana,52337723.34305331,52894317.17509888,-556593.83204557
2025-10-31,Solana,31498661.812381595,45736510.88311363,-14237849.070732035
2025-11-01,Solana,37907838.63857708,33353097.002552994,4554741.636024088
2025-11-02,Solana,26899311.546373405,30321433.365415692,-3422121.8190422878
2025-11-03,Solana,33207334.783276137,39991363.569101855,-6784028.785825718
2025-11-04,Solana,44473092.74482341,47159705.19088382,-2686612.4460604116
2025-11-05,Solana,8344210.701546472,8890751.762635188,-546541.0610887166
2024-08-25,Tron,0.0,0.0,0.0
2024-09-07,Tron,0.0,0.0,0.0
2024-09-08,Tron,0.0,0.0,0.0
2024-09-09,Tron,0.0,0.0,0.0
2024-09-10,Tron,0.0,0.0,0.0
2024-09-11,Tron,0.0,0.0,0.0
2024-09-12,Tron,0.0,0.0,0.0
2024-09-13,Tron,0.0,0.0,0.0
2024-09-14,Tron,0.0,0.0,0.0
2024-09-15,Tron,0.0,0.0,0.0
2024-09-16,Tron,0.0,0.0,0.0
2024-09-17,Tron,0.0,0.0,0.0
2024-09-18,Tron,0.0,0.0,0.0
2024-09-19,Tron,0.0,0.0,0.0
2024-09-20,Tron,0.0,0.0,0.0
2024-09-21,Tron,0.0,0.0,0.0
2024-09-22,Tron,0.0,0.0,0.0
2024-09-23,Tron,0.0,0.0,0.0
2024-09-24,Tron,0.0,0.0,0.0
2024-09-25,Tron,0.0,0.0,0.0
2024-09-26,Tron,0.0,0.0,0.0
2024-09-27,Tron,0.0,0.0,0.0
2024-09-28,Tron,0.0,0.0,0.0
2024-09-29,Tron,0.0,0.0,0.0
2024-09-30,Tron,0.0,0.0,0.0
2024-10-01,Tron,0.0,0.0,0.0
2024-10-02,Tron,0.0,0.0,0.0
2024-10-03,Tron,0.0,0.0,0.0
2024-10-04,Tron,0.0,0.0,0.0
2024-10-05,Tron,0.0,0.0,0.0
2024-10-06,Tron,0.0,0.0,0.0
2024-10-07,Tron,0.0,0.0,0.0
2024-10-08,Tron,0.0,0.0,0.0
2024-10-09,Tron,0.0,0.0,0.0
2024-10-10,Tron,0.0,0.0,0.0
2024-10-11,Tron,0.0,0.0,0.0
2024-10-12,Tron,0.0,0.0,0.0
2024-10-13,Tron,0.0,0.0,0.0
2024-10-14,Tron,0.0,0.0,0.0
2024-10-15,Tron,0.0,0.0,0.0
2024-10-16,Tron,0.0,0.0,0.0
2024-10-17,Tron,0.0,0.0,0.0
2024-10-18,Tron,0.0,0.0,0.0
2024-10-19,Tron,0.0,0.0,0.0
2024-10-20,Tron,0.0,0.0,0.0
2024-10-21,Tron,0.0,0.0,0.0
2024-10-22,Tron,0.0,0.0,0.0
2024-10-23,Tron,0.0,0.0,0.0
2024-10-24,Tron,0.0,0.0,0.0
2024-10-25,Tron,0.0,0.0,0.0
2024-10-26,Tron,0.0,0.0,0.0
2024-10-27,Tron,0.0,0.0,0.0
2024-10-28,Tron,0.0,0.0,0.0
2024-10-29,Tron,0.0,0.0,0.0
2024-10-30,Tron,0.0,0.0,0.0
2024-10-31,Tron,0.0,0.0,0.0
2024-11-01,Tron,0.0,0.0,0.0
2024-11-02,Tron,0.0,0.0,0.0
2024-11-03,Tron,0.0,0.0,0.0
2024-11-04,Tron,0.0,0.0,0.0
2024-11-05,Tron,0.0,0.0,0.0
2024-11-06,Tron,0.0,0.0,0.0
2024-11-07,Tron,0.0,0.0,0.0
2024-11-08,Tron,0.0,0.0,0.0
2024-11-09,Tron,0.0,0.0,0.0
2024-11-10,Tron,0.0,0.0,0.0
2024-11-11,Tron,0.0,0.0,0.0
2024-11-12,Tron,0.0,0.0,0.0
2024-11-13,Tron,0.0,0.0,0.0
2024-11-14,Tron,0.0,0.0,0.0
2024-11-15,Tron,0.0,0.0,0.0
2024-11-16,Tron,0.0,0.0,0.0
2024-11-17,Tron,0.0,0.0,0.0
2024-11-18,Tron,0.0,0.0,0.0
2024-11-19,Tron,0.0,0.0,0.0
2024-11-20,Tron,0.0,0.0,0.0
2024-11-21,Tron,0.0,0.0,0.0
2024-11-22,Tron,0.0,0.0,0.0
2024-11-23,Tron,0.0,0.0,0.0
2024-11-24,Tron,0.0,0.0,0.0
2024-11-25,Tron,0.0,0.0,0.0
2024-11-26,Tron,0.0,0.0,0.0
2024-11-27,Tron,0.0,0.0,0.0
2024-11-28,Tron,0.0,0.0,0.0
2024-11-29,Tron,0.0,0.0,0.0
2024-11-30,Tron,0.0,0.0,0.0
2024-12-01,Tron,0.0,0.0,0.0
2024-12-02,Tron,0.0,0.0,0.0
2024-12-03,Tron,0.0,0.0,0.0
2024-12-04,Tron,0.0,0.0,0.0
2024-12-05,Tron,0.0,0.0,0.0
2024-12-06,Tron,0.0,0.0,0.0
2024-12-07,Tron,0.0,0.0,0.0
2024-12-08,Tron,0.0,0.0,0.0
2024-12-09,Tron,0.0,0.0,0.0
2024-12-10,Tron,0.0,0.0,0.0
2024-12-11,Tron,0.0,0.0,0.0
2024-12-12,Tron,0.0,0.0,0.0
2024-12-13,Tron,0.0,0.0,0.0
2024-12-14,Tron,0.0,0.0,0.0
2024-12-15,Tron,0.0,0.0,0.0
2024-12-16,Tron,0.0,0.0,0.0
2024-12-17,Tron,0.0,0.0,0.0
2024-12-18,Tron,0.0,0.0,0.0
2024-12-19,Tron,0.0,0.0,0.0
2024-12-20,Tron,0.0,0.0,0.0
2024-12-21,Tron,0.0,0.0,0.0
2024-12-22,Tron,0.0,0.0,0.0
2024-12-23,Tron,0.0,0.0,0.0
2024-12-24,Tron,0.0,0.0,0.0
2024-12-25,Tron,0.0,0.0,0.0
2024-12-26,Tron,0.0,0.0,0.0
2024-12-27,Tron,0.0,0.0,0.0
2024-12-28,Tron,0.0,0.0,0.0
2024-12-29,Tron,0.0,0.0,0.0
2024-12-30,Tron,0.0,0.0,0.0
2024-12-31,Tron,0.0,0.0,0.0
2025-01-01,Tron,0.0,0.0,0.0
2025-01-02,Tron,0.0,0.0,0.0
2025-01-03,Tron,0.0,0.0,0.0
2025-01-04,Tron,0.0,0.0,0.0
2025-01-05,Tron,0.0,0.0,0.0
2025-01-06,Tron,0.0,0.0,0.0
2025-01-07,Tron,0.0,0.0,0.0
2025-01-08,Tron,0.0,0.0,0.0
2025-01-09,Tron,0.0,0.0,0.0
2025-01-10,Tron,0.0,0.0,0.0
2025-01-11,Tron,0.0,0.0,0.0
2025-01-12,Tron,0.0,0.0,0.0
2025-01-13,Tron,0.0,0.0,0.0
2025-01-14,Tron,0.0,0.0,0.0
2025-01-15,Tron,0.0,0.0,0.0
2025-01-16,Tron,0.0,0.0,0.0
2025-01-17,Tron,0.0,0.0,0.0
2025-01-18,Tron,0.0,0.0,0.0
2025-01-19,Tron,0.0,0.0,0.0
2025-01-20,Tron,0.0,0.0,0.0
2025-01-21,Tron,0.0,0.0,0.0
2025-01-22,Tron,0.0,0.0,0.0
2025-01-23,Tron,0.0,0.0,0.0
2025-01-24,Tron,0.0,0.0,0.0
2025-01-25,Tron,0.0,0.0,0.0
2025-01-26,Tron,0.0,0.0,0.0
2025-01-27,Tron,0.0,0.0,0.0
2025-01-28,Tron,0.0,0.0,0.0
2025-01-29,Tron,0.0,0.0,0.0
2025-01-30,Tron,0.0,0.0,0.0
2025-01-31,Tron,0.0,0.0,0.0
2025-02-01,Tron,0.0,0.0,0.0
2025-02-02,Tron,0.0,0.0,0.0
2025-02-03,Tron,0.0,0.0,0.0
2025-02-04,Tron,0.0,0.0,0.0
2025-02-05,Tron,0.0,0.0,0.0
2025-02-06,Tron,0.0,0.0,0.0
2025-02-07,Tron,0.0,0.0,0.0
2025-02-08,Tron,0.0,0.0,0.0
2025-02-09,Tron,0.0,0.0,0.0
2025-02-10,Tron,0.0,0.0,0.0
2025-02-11,Tron,0.0,0.0,0.0
2025-02-12,Tron,0.0,0.0,0.0
2025-02-13,Tron,0.0,0.0,0.0
2025-02-14,Tron,0.0,0.0,0.0
2025-02-15,Tron,0.0,0.0,0.0
2025-02-16,Tron,0.0,0.0,0.0
2025-02-17,Tron,0.0,0.0,0.0
2025-02-18,Tron,0.0,0.0,0.0
2025-02-19,Tron,0.0,0.0,0.0
