date,chain,peg,total_circulating_usd
2022-10-31,Polygon,peggedVAR,74988.0
2022-11-01,Polygon,peggedVAR,74839.0
2022-11-02,Polygon,peggedVAR,74989.0
2022-11-03,Polygon,peggedVAR,72385.0
2022-11-04,Polygon,peggedVAR,72212.0
2022-11-05,Polygon,peggedVAR,73137.0
2022-11-06,Polygon,peggedVAR,73069.0
2022-11-07,Polygon,peggedVAR,73188.0
2022-11-08,Polygon,peggedVAR,73204.0
2022-11-09,Polygon,peggedVAR,71733.0
2022-11-10,Polygon,peggedVAR,71101.0
2022-11-11,Polygon,peggedVAR,69885.0
2022-11-12,Polygon,peggedVAR,68493.0
2022-11-13,Polygon,peggedVAR,68543.0
2022-11-14,Polygon,peggedVAR,68108.0
2022-11-15,Polygon,peggedVAR,68462.0
2022-11-16,Polygon,peggedVAR,68465.0
2022-11-17,Polygon,peggedVAR,68573.0
2022-11-18,Polygon,peggedVAR,68479.0
2022-11-19,Polygon,peggedVAR,68626.0
2022-11-20,Polygon,peggedVAR,68525.0
2022-11-21,Polygon,peggedVAR,68767.0
2022-11-22,Polygon,peggedVAR,68651.0
2022-11-23,Polygon,peggedVAR,68495.0
2022-11-24,Polygon,peggedVAR,68750.0
2022-11-25,Polygon,peggedVAR,68221.0
2022-11-26,Polygon,peggedVAR,68132.0
2022-11-27,Polygon,peggedVAR,68205.0
2022-11-28,Polygon,peggedVAR,68200.0
2022-11-29,Polygon,peggedVAR,68071.0
2022-11-30,Polygon,peggedVAR,68057.0
2022-12-01,Polygon,peggedVAR,67994.0
2022-12-02,Polygon,peggedVAR,68002.0
2022-12-03,Polygon,peggedVAR,68001.0
2022-12-04,Polygon,peggedVAR,67810.0
2022-12-05,Polygon,peggedVAR,67962.0
2022-12-06,Polygon,peggedVAR,67861.0
2022-12-07,Polygon,peggedVAR,67870.0
2022-12-08,Polygon,peggedVAR,67869.0
2022-12-09,Polygon,peggedVAR,67753.0
2022-12-10,Polygon,peggedVAR,67688.0
2022-12-11,Polygon,peggedVAR,67877.0
2022-12-12,Polygon,peggedVAR,67928.0
2022-12-13,Polygon,peggedVAR,67876.0
2022-12-14,Polygon,peggedVAR,66421.0
2022-12-15,Polygon,peggedVAR,66348.0
2022-12-16,Polygon,peggedVAR,66267.0
2022-12-17,Polygon,peggedVAR,64898.0
2022-12-18,Polygon,peggedVAR,64857.0
2022-12-19,Polygon,peggedVAR,64866.0
2022-12-20,Polygon,peggedVAR,64277.0
2022-12-21,Polygon,peggedVAR,64144.0
2022-12-22,Polygon,peggedVAR,64166.0
2022-12-23,Polygon,peggedVAR,64107.0
2022-12-24,Polygon,peggedVAR,64225.0
2022-12-25,Polygon,peggedVAR,64118.0
2022-12-26,Polygon,peggedVAR,64187.0
2022-12-27,Polygon,peggedVAR,64518.0
2022-12-28,Polygon,peggedVAR,64699.0
2022-12-29,Polygon,peggedVAR,64008.0
2022-12-30,Polygon,peggedVAR,64023.0
2022-12-31,Polygon,peggedVAR,64150.0
2023-01-01,Polygon,peggedVAR,63892.0
2023-01-02,Polygon,peggedVAR,63939.0
2023-01-03,Polygon,peggedVAR,63868.0
2023-01-04,Polygon,peggedVAR,63805.0
2023-01-05,Polygon,peggedVAR,63893.0
2023-01-06,Polygon,peggedVAR,63747.0
2023-01-07,Polygon,peggedVAR,63795.0
2023-01-08,Polygon,peggedVAR,63743.0
2023-01-09,Polygon,peggedVAR,63814.0
2023-01-10,Polygon,peggedVAR,63635.0
2023-01-11,Polygon,peggedVAR,63675.0
2023-01-12,Polygon,peggedVAR,64226.0
2023-01-13,Polygon,peggedVAR,64566.0
2023-01-14,Polygon,peggedVAR,65335.0
2023-01-15,Polygon,peggedVAR,66512.0
2023-01-16,Polygon,peggedVAR,64593.0
2023-01-17,Polygon,peggedVAR,66363.0
2023-01-18,Polygon,peggedVAR,66015.0
2023-01-19,Polygon,peggedVAR,65881.0
2023-01-20,Polygon,peggedVAR,65135.0
2023-01-21,Polygon,peggedVAR,65487.0
2023-01-22,Polygon,peggedVAR,66231.0
2023-01-23,Polygon,peggedVAR,66414.0
2023-01-24,Polygon,peggedVAR,65728.0
2023-01-25,Polygon,peggedVAR,64935.0
2023-01-26,Polygon,peggedVAR,64999.0
2023-01-27,Polygon,peggedVAR,64675.0
2023-01-28,Polygon,peggedVAR,64726.0
2023-01-29,Polygon,peggedVAR,64750.0
2023-01-30,Polygon,peggedVAR,64694.0
2023-01-31,Polygon,peggedVAR,64041.0
2023-02-01,Polygon,peggedVAR,63140.0
2023-02-02,Polygon,peggedVAR,63191.0
2023-02-03,Polygon,peggedVAR,63036.0
2023-02-04,Polygon,peggedVAR,63029.0
2023-02-05,Polygon,peggedVAR,63117.0
2023-02-06,Polygon,peggedVAR,63128.0
2023-02-07,Polygon,peggedVAR,62813.0
2023-02-08,Polygon,peggedVAR,63197.0
2023-02-09,Polygon,peggedVAR,74133.0
2023-02-10,Polygon,peggedVAR,73956.0
2023-02-11,Polygon,peggedVAR,74195.0
2023-02-12,Polygon,peggedVAR,73492.0
2023-02-13,Polygon,peggedVAR,73519.0
2023-02-14,Polygon,peggedVAR,73458.0
2023-02-15,Polygon,peggedVAR,73279.0
2023-02-16,Polygon,peggedVAR,73487.0
2023-02-17,Polygon,peggedVAR,73348.0
2023-02-18,Polygon,peggedVAR,73373.0
2023-02-19,Polygon,peggedVAR,73393.0
2023-02-20,Polygon,peggedVAR,73428.0
2023-02-21,Polygon,peggedVAR,73397.0
2023-02-22,Polygon,peggedVAR,72320.0
2023-02-23,Polygon,peggedVAR,72236.0
2023-02-24,Polygon,peggedVAR,72285.0
2023-02-25,Polygon,peggedVAR,71677.0
2023-02-26,Polygon,peggedVAR,71018.0
2023-02-27,Polygon,peggedVAR,71044.0
2023-02-28,Polygon,peggedVAR,70878.0
2023-03-01,Polygon,peggedVAR,70879.0
2023-03-02,Polygon,peggedVAR,71030.0
2023-03-03,Polygon,peggedVAR,71068.0
2023-03-04,Polygon,peggedVAR,70097.0
2023-03-05,Polygon,peggedVAR,70064.0
2023-03-06,Polygon,peggedVAR,70097.0
2023-03-07,Polygon,peggedVAR,70048.0
2023-03-08,Polygon,peggedVAR,69004.0
2023-03-09,Polygon,peggedVAR,68948.0
2023-03-10,Polygon,peggedVAR,67249.0
2023-03-11,Polygon,peggedVAR,68313.0
2023-03-12,Polygon,peggedVAR,71477.0
2023-03-13,Polygon,peggedVAR,71881.0
2023-03-14,Polygon,peggedVAR,72139.0
2023-03-15,Polygon,peggedVAR,71624.0
2023-03-16,Polygon,peggedVAR,71366.0
2023-03-17,Polygon,peggedVAR,71881.0
2023-03-18,Polygon,peggedVAR,71881.0
2023-03-19,Polygon,peggedVAR,72956.0
2023-03-20,Polygon,peggedVAR,72956.0
2023-03-21,Polygon,peggedVAR,72956.0
2023-03-22,Polygon,peggedVAR,72694.0
2023-03-23,Polygon,peggedVAR,72171.0
2023-03-24,Polygon,peggedVAR,71345.0
2023-03-25,Polygon,peggedVAR,71103.0
2023-03-26,Polygon,peggedVAR,71103.0
2023-03-27,Polygon,peggedVAR,70590.0
2023-03-28,Polygon,peggedVAR,69784.0
2023-03-29,Polygon,peggedVAR,69531.0
2023-03-30,Polygon,peggedVAR,68909.0
2023-03-31,Polygon,peggedVAR,68909.0
2023-04-01,Polygon,peggedVAR,68661.0
2023-04-02,Polygon,peggedVAR,68412.0
2023-04-03,Polygon,peggedVAR,68163.0
2023-04-04,Polygon,peggedVAR,67994.0
2023-04-05,Polygon,peggedVAR,67994.0
2023-04-06,Polygon,peggedVAR,67994.0
2023-04-07,Polygon,peggedVAR,67748.0
2023-04-08,Polygon,peggedVAR,67994.0
2023-04-09,Polygon,peggedVAR,68487.0
2023-04-10,Polygon,peggedVAR,68240.0
2023-04-11,Polygon,peggedVAR,68487.0
2023-04-12,Polygon,peggedVAR,68240.0
2023-04-13,Polygon,peggedVAR,68487.0
2023-04-14,Polygon,peggedVAR,68487.0
2023-04-15,Polygon,peggedVAR,69797.0
2023-04-16,Polygon,peggedVAR,69546.0
2023-04-17,Polygon,peggedVAR,69797.0
2023-04-18,Polygon,peggedVAR,69546.0
2023-04-19,Polygon,peggedVAR,69296.0
2023-04-20,Polygon,peggedVAR,69046.0
2023-04-21,Polygon,peggedVAR,68762.0
2023-04-22,Polygon,peggedVAR,67047.0
2023-04-23,Polygon,peggedVAR,67047.0
2023-04-24,Polygon,peggedVAR,72658.0
2023-04-25,Polygon,peggedVAR,71320.0
2023-04-26,Polygon,peggedVAR,71320.0
2023-04-27,Polygon,peggedVAR,70804.0
2023-04-28,Polygon,peggedVAR,71579.0
2023-04-29,Polygon,peggedVAR,71062.0
2023-04-30,Polygon,peggedVAR,70804.0
2023-05-01,Polygon,peggedVAR,70804.0
2023-05-02,Polygon,peggedVAR,70545.0
2023-05-03,Polygon,peggedVAR,71320.0
2023-05-04,Polygon,peggedVAR,71579.0
2023-05-05,Polygon,peggedVAR,70804.0
2023-05-06,Polygon,peggedVAR,71837.0
2023-05-07,Polygon,peggedVAR,68624.0
2023-05-08,Polygon,peggedVAR,68375.0
2023-05-09,Polygon,peggedVAR,68126.0
2023-05-10,Polygon,peggedVAR,67381.0
2023-05-11,Polygon,peggedVAR,68375.0
2023-05-12,Polygon,peggedVAR,68375.0
2023-05-13,Polygon,peggedVAR,67606.0
2023-05-14,Polygon,peggedVAR,68092.0
2023-05-15,Polygon,peggedVAR,67606.0
2023-05-16,Polygon,peggedVAR,67849.0
2023-05-17,Polygon,peggedVAR,67363.0
2023-05-18,Polygon,peggedVAR,66147.0
2023-05-19,Polygon,peggedVAR,66876.0
2023-05-20,Polygon,peggedVAR,65749.0
2023-05-21,Polygon,peggedVAR,65988.0
2023-05-22,Polygon,peggedVAR,65775.0
2023-05-23,Polygon,peggedVAR,65538.0
2023-05-24,Polygon,peggedVAR,66958.0
2023-05-25,Polygon,peggedVAR,65065.0
2023-05-26,Polygon,peggedVAR,65065.0
2023-05-27,Polygon,peggedVAR,64251.0
2023-05-28,Polygon,peggedVAR,64716.0
2023-05-29,Polygon,peggedVAR,64484.0
2023-05-30,Polygon,peggedVAR,64251.0
2023-05-31,Polygon,peggedVAR,65182.0
2023-06-01,Polygon,peggedVAR,65648.0
2023-06-02,Polygon,peggedVAR,65415.0
2023-06-03,Polygon,peggedVAR,65415.0
2023-06-04,Polygon,peggedVAR,66113.0
2023-06-05,Polygon,peggedVAR,64622.0
2023-06-06,Polygon,peggedVAR,64163.0
2023-06-07,Polygon,peggedVAR,63934.0
2023-06-08,Polygon,peggedVAR,63476.0
2023-06-09,Polygon,peggedVAR,63705.0
2023-06-10,Polygon,peggedVAR,63476.0
2023-06-11,Polygon,peggedVAR,61127.0
2023-06-12,Polygon,peggedVAR,60906.0
2023-06-13,Polygon,peggedVAR,60501.0
2023-06-14,Polygon,peggedVAR,58536.0
2023-06-15,Polygon,peggedVAR,59112.0
2023-06-16,Polygon,peggedVAR,58898.0
2023-06-17,Polygon,peggedVAR,58898.0
2023-06-18,Polygon,peggedVAR,58685.0
2023-06-19,Polygon,peggedVAR,58898.0
2023-06-20,Polygon,peggedVAR,58898.0
2023-06-21,Polygon,peggedVAR,58685.0
2023-06-22,Polygon,peggedVAR,59325.0
2023-06-23,Polygon,peggedVAR,58898.0
2023-06-24,Polygon,peggedVAR,58685.0
2023-06-25,Polygon,peggedVAR,58472.0
2023-06-26,Polygon,peggedVAR,58685.0
2023-06-27,Polygon,peggedVAR,58898.0
2023-06-28,Polygon,peggedVAR,58685.0
2023-06-29,Polygon,peggedVAR,58472.0
2023-06-30,Polygon,peggedVAR,58685.0
2023-07-01,Polygon,peggedVAR,58898.0
2023-07-02,Polygon,peggedVAR,58472.0
2023-07-03,Polygon,peggedVAR,58685.0
2023-07-04,Polygon,peggedVAR,58685.0
2023-07-05,Polygon,peggedVAR,59752.0
2023-07-06,Polygon,peggedVAR,59965.0
2023-07-07,Polygon,peggedVAR,58898.0
2023-07-08,Polygon,peggedVAR,58472.0
2023-07-09,Polygon,peggedVAR,58045.0
2023-07-10,Polygon,peggedVAR,56681.0
2023-07-11,Polygon,peggedVAR,57936.0
2023-07-12,Polygon,peggedVAR,58145.0
2023-07-13,Polygon,peggedVAR,58145.0
2023-07-14,Polygon,peggedVAR,57734.0
2023-07-15,Polygon,peggedVAR,57320.0
2023-07-16,Polygon,peggedVAR,57527.0
2023-07-17,Polygon,peggedVAR,57320.0
2023-07-18,Polygon,peggedVAR,57320.0
2023-07-19,Polygon,peggedVAR,57320.0
2023-07-20,Polygon,peggedVAR,56733.0
2023-07-21,Polygon,peggedVAR,56323.0
2023-07-22,Polygon,peggedVAR,56733.0
2023-07-23,Polygon,peggedVAR,56733.0
2023-07-24,Polygon,peggedVAR,56733.0
2023-07-25,Polygon,peggedVAR,56528.0
2023-07-26,Polygon,peggedVAR,56528.0
2023-07-27,Polygon,peggedVAR,56733.0
2023-07-28,Polygon,peggedVAR,56528.0
2023-07-29,Polygon,peggedVAR,57143.0
2023-07-30,Polygon,peggedVAR,56528.0
2023-07-31,Polygon,peggedVAR,56938.0
2023-08-01,Polygon,peggedVAR,56528.0
2023-08-02,Polygon,peggedVAR,56323.0
2023-08-03,Polygon,peggedVAR,56323.0
2023-08-04,Polygon,peggedVAR,56528.0
2023-08-05,Polygon,peggedVAR,56323.0
2023-08-06,Polygon,peggedVAR,56528.0
2023-08-07,Polygon,peggedVAR,56057.0
2023-08-08,Polygon,peggedVAR,55100.0
2023-08-09,Polygon,peggedVAR,55100.0
2023-08-10,Polygon,peggedVAR,55300.0
2023-08-11,Polygon,peggedVAR,55501.0
2023-08-12,Polygon,peggedVAR,55701.0
2023-08-13,Polygon,peggedVAR,54919.0
2023-08-14,Polygon,peggedVAR,52414.0
2023-08-15,Polygon,peggedVAR,52791.0
2023-08-16,Polygon,peggedVAR,51660.0
2023-08-17,Polygon,peggedVAR,51660.0
2023-08-18,Polygon,peggedVAR,50386.0
2023-08-19,Polygon,peggedVAR,50571.0
2023-08-20,Polygon,peggedVAR,50589.0
2023-08-21,Polygon,peggedVAR,49522.0
2023-08-22,Polygon,peggedVAR,49703.0
2023-08-23,Polygon,peggedVAR,49041.0
2023-08-24,Polygon,peggedVAR,47064.0
2023-08-25,Polygon,peggedVAR,46723.0
2023-08-26,Polygon,peggedVAR,46893.0
2023-08-27,Polygon,peggedVAR,46893.0
2023-08-28,Polygon,peggedVAR,46723.0
2023-08-29,Polygon,peggedVAR,46723.0
2023-08-30,Polygon,peggedVAR,47414.0
2023-08-31,Polygon,peggedVAR,47241.0
2023-09-01,Polygon,peggedVAR,47069.0
2023-09-02,Polygon,peggedVAR,47241.0
2023-09-03,Polygon,peggedVAR,46896.0
2023-09-04,Polygon,peggedVAR,46724.0
2023-09-05,Polygon,peggedVAR,47414.0
2023-09-06,Polygon,peggedVAR,47241.0
2023-09-07,Polygon,peggedVAR,47069.0
2023-09-08,Polygon,peggedVAR,47069.0
2023-09-09,Polygon,peggedVAR,47241.0
2023-09-10,Polygon,peggedVAR,47414.0
2023-09-11,Polygon,peggedVAR,47069.0
2023-09-12,Polygon,peggedVAR,46406.0
2023-09-13,Polygon,peggedVAR,46747.0
2023-09-14,Polygon,peggedVAR,47601.0
2023-09-15,Polygon,peggedVAR,45894.0
2023-09-16,Polygon,peggedVAR,46236.0
2023-09-17,Polygon,peggedVAR,45383.0
2023-09-18,Polygon,peggedVAR,45894.0
2023-09-19,Polygon,peggedVAR,46747.0
2023-09-20,Polygon,peggedVAR,46406.0
2023-09-21,Polygon,peggedVAR,46577.0
2023-09-22,Polygon,peggedVAR,46236.0
2023-09-23,Polygon,peggedVAR,46065.0
2023-09-24,Polygon,peggedVAR,46577.0
2023-09-25,Polygon,peggedVAR,46406.0
2023-09-26,Polygon,peggedVAR,45553.0
2023-09-27,Polygon,peggedVAR,46680.0
2023-09-28,Polygon,peggedVAR,46680.0
2023-09-29,Polygon,peggedVAR,46511.0
2023-09-30,Polygon,peggedVAR,46511.0
2023-10-01,Polygon,peggedVAR,46511.0
2023-10-02,Polygon,peggedVAR,46720.0
2023-10-03,Polygon,peggedVAR,46720.0
2023-10-04,Polygon,peggedVAR,46549.0
2023-10-05,Polygon,peggedVAR,46720.0
2023-10-06,Polygon,peggedVAR,46720.0
2023-10-07,Polygon,peggedVAR,46890.0
2023-10-08,Polygon,peggedVAR,46890.0
2023-10-09,Polygon,peggedVAR,46686.0
2023-10-10,Polygon,peggedVAR,46857.0
2023-10-11,Polygon,peggedVAR,46371.0
2023-10-12,Polygon,peggedVAR,46371.0
2023-10-13,Polygon,peggedVAR,45894.0
2023-10-14,Polygon,peggedVAR,45894.0
2023-10-15,Polygon,peggedVAR,45727.0
2023-10-16,Polygon,peggedVAR,45894.0
2023-10-17,Polygon,peggedVAR,45392.0
2023-10-18,Polygon,peggedVAR,45727.0
2023-10-19,Polygon,peggedVAR,45559.0
2023-10-20,Polygon,peggedVAR,46062.0
2023-10-21,Polygon,peggedVAR,45559.0
2023-10-22,Polygon,peggedVAR,46229.0
2023-10-23,Polygon,peggedVAR,46229.0
2023-10-24,Polygon,peggedVAR,47339.0
2023-10-25,Polygon,peggedVAR,46883.0
2023-10-26,Polygon,peggedVAR,47570.0
2023-10-27,Polygon,peggedVAR,46711.0
2023-10-28,Polygon,peggedVAR,46711.0
2023-10-29,Polygon,peggedVAR,46196.0
2023-10-30,Polygon,peggedVAR,46883.0
2023-10-31,Polygon,peggedVAR,47055.0
2023-11-01,Polygon,peggedVAR,47055.0
2023-11-02,Polygon,peggedVAR,47227.0
2023-11-03,Polygon,peggedVAR,47055.0
2023-11-04,Polygon,peggedVAR,47742.0
2023-11-05,Polygon,peggedVAR,46883.0
2023-11-06,Polygon,peggedVAR,47570.0
2023-11-07,Polygon,peggedVAR,47055.0
2023-11-08,Polygon,peggedVAR,46711.0
2023-11-09,Polygon,peggedVAR,47742.0
2023-11-10,Polygon,peggedVAR,48799.0
2023-11-11,Polygon,peggedVAR,48102.0
2023-11-12,Polygon,peggedVAR,47579.0
2023-11-13,Polygon,peggedVAR,47579.0
2023-11-14,Polygon,peggedVAR,47753.0
2023-11-15,Polygon,peggedVAR,47579.0
2023-11-16,Polygon,peggedVAR,48102.0
2023-11-17,Polygon,peggedVAR,47579.0
2023-11-18,Polygon,peggedVAR,48276.0
2023-11-19,Polygon,peggedVAR,48450.0
2023-11-20,Polygon,peggedVAR,48450.0
2023-11-21,Polygon,peggedVAR,48102.0
2023-11-22,Polygon,peggedVAR,48102.0
2023-11-23,Polygon,peggedVAR,48450.0
2023-11-24,Polygon,peggedVAR,48450.0
2023-11-25,Polygon,peggedVAR,48276.0
2023-11-26,Polygon,peggedVAR,48276.0
2023-11-27,Polygon,peggedVAR,47927.0
2023-11-28,Polygon,peggedVAR,47927.0
2023-11-29,Polygon,peggedVAR,47927.0
2023-11-30,Polygon,peggedVAR,47753.0
2023-12-01,Polygon,peggedVAR,47927.0
2023-12-02,Polygon,peggedVAR,48624.0
2023-12-03,Polygon,peggedVAR,48973.0
2023-12-04,Polygon,peggedVAR,49147.0
2023-12-05,Polygon,peggedVAR,48973.0
2023-12-06,Polygon,peggedVAR,49321.0
2023-12-07,Polygon,peggedVAR,48799.0
2023-12-08,Polygon,peggedVAR,49670.0
2023-12-09,Polygon,peggedVAR,49147.0
2023-12-10,Polygon,peggedVAR,48973.0
2023-12-11,Polygon,peggedVAR,48973.0
2023-12-12,Polygon,peggedVAR,49321.0
2023-12-13,Polygon,peggedVAR,48973.0
2023-12-14,Polygon,peggedVAR,48973.0
2023-12-15,Polygon,peggedVAR,49321.0
2023-12-16,Polygon,peggedVAR,48276.0
2023-12-17,Polygon,peggedVAR,48450.0
2023-12-18,Polygon,peggedVAR,48973.0
2023-12-19,Polygon,peggedVAR,49321.0
2023-12-20,Polygon,peggedVAR,48973.0
2023-12-21,Polygon,peggedVAR,49147.0
2023-12-22,Polygon,peggedVAR,48973.0
2023-12-23,Polygon,peggedVAR,49496.0
2023-12-24,Polygon,peggedVAR,49147.0
2023-12-25,Polygon,peggedVAR,48973.0
2023-12-26,Polygon,peggedVAR,49147.0
2023-12-27,Polygon,peggedVAR,49321.0
2023-12-28,Polygon,peggedVAR,49844.0
2023-12-29,Polygon,peggedVAR,49147.0
2023-12-30,Polygon,peggedVAR,48799.0
2023-12-31,Polygon,peggedVAR,48450.0
2024-01-01,Polygon,peggedVAR,48276.0
2024-01-02,Polygon,peggedVAR,48799.0
2024-01-03,Polygon,peggedVAR,49229.0
2024-01-04,Polygon,peggedVAR,49758.0
2024-01-05,Polygon,peggedVAR,49934.0
2024-01-06,Polygon,peggedVAR,50111.0
2024-01-07,Polygon,peggedVAR,49914.0
2024-01-08,Polygon,peggedVAR,49392.0
2024-01-09,Polygon,peggedVAR,50436.0
2024-01-10,Polygon,peggedVAR,50436.0
2024-01-11,Polygon,peggedVAR,50957.0
2024-01-12,Polygon,peggedVAR,50692.0
2024-01-13,Polygon,peggedVAR,50516.0
2024-01-14,Polygon,peggedVAR,50339.0
2024-01-15,Polygon,peggedVAR,49986.0
2024-01-16,Polygon,peggedVAR,50692.0
2024-01-17,Polygon,peggedVAR,50692.0
2024-01-18,Polygon,peggedVAR,50163.0
2024-01-19,Polygon,peggedVAR,49986.0
2024-01-20,Polygon,peggedVAR,50339.0
2024-01-21,Polygon,peggedVAR,50339.0
2024-01-22,Polygon,peggedVAR,51046.0
2024-01-23,Polygon,peggedVAR,49001.0
2024-01-24,Polygon,peggedVAR,47999.0
2024-01-25,Polygon,peggedVAR,48170.0
2024-01-26,Polygon,peggedVAR,48170.0
2024-01-27,Polygon,peggedVAR,48513.0
2024-01-28,Polygon,peggedVAR,48341.0
2024-01-29,Polygon,peggedVAR,48341.0
2024-01-30,Polygon,peggedVAR,48684.0
2024-01-31,Polygon,peggedVAR,48856.0
2024-02-01,Polygon,peggedVAR,48856.0
2024-02-02,Polygon,peggedVAR,49198.0
2024-02-03,Polygon,peggedVAR,49027.0
2024-02-04,Polygon,peggedVAR,49198.0
2024-02-05,Polygon,peggedVAR,49027.0
2024-02-06,Polygon,peggedVAR,48856.0
2024-02-07,Polygon,peggedVAR,49541.0
2024-02-08,Polygon,peggedVAR,49541.0
2024-02-09,Polygon,peggedVAR,49370.0
2024-02-10,Polygon,peggedVAR,50056.0
2024-02-11,Polygon,peggedVAR,49541.0
2024-02-12,Polygon,peggedVAR,49370.0
2024-02-13,Polygon,peggedVAR,49198.0
2024-02-14,Polygon,peggedVAR,48074.0
2024-02-15,Polygon,peggedVAR,49653.0
2024-02-16,Polygon,peggedVAR,50387.0
2024-02-17,Polygon,peggedVAR,50209.0
2024-02-18,Polygon,peggedVAR,49853.0
2024-02-19,Polygon,peggedVAR,50665.0
2024-02-20,Polygon,peggedVAR,50665.0
2024-02-21,Polygon,peggedVAR,51386.0
2024-02-22,Polygon,peggedVAR,51026.0
2024-02-23,Polygon,peggedVAR,50485.0
2024-02-24,Polygon,peggedVAR,50304.0
2024-02-25,Polygon,peggedVAR,50485.0
2024-02-26,Polygon,peggedVAR,50485.0
2024-02-27,Polygon,peggedVAR,50845.0
2024-02-28,Polygon,peggedVAR,52108.0
2024-02-29,Polygon,peggedVAR,51495.0
2024-03-01,Polygon,peggedVAR,49662.0
2024-03-02,Polygon,peggedVAR,50395.0
2024-03-03,Polygon,peggedVAR,49662.0
2024-03-04,Polygon,peggedVAR,52919.0
2024-03-05,Polygon,peggedVAR,52356.0
2024-03-06,Polygon,peggedVAR,51418.0
2024-03-07,Polygon,peggedVAR,52919.0
2024-03-08,Polygon,peggedVAR,52325.0
2024-03-09,Polygon,peggedVAR,53887.0
2024-03-10,Polygon,peggedVAR,53692.0
2024-03-11,Polygon,peggedVAR,53692.0
2024-03-12,Polygon,peggedVAR,53887.0
2024-03-13,Polygon,peggedVAR,53887.0
2024-03-14,Polygon,peggedVAR,53887.0
2024-03-15,Polygon,peggedVAR,53301.0
2024-03-16,Polygon,peggedVAR,53106.0
2024-03-17,Polygon,peggedVAR,54277.0
2024-03-18,Polygon,peggedVAR,54473.0
2024-03-19,Polygon,peggedVAR,53887.0
2024-03-20,Polygon,peggedVAR,53887.0
2024-03-21,Polygon,peggedVAR,104401.0
2024-03-22,Polygon,peggedVAR,103275.0
2024-03-23,Polygon,peggedVAR,104026.0
2024-03-24,Polygon,peggedVAR,103650.0
2024-03-25,Polygon,peggedVAR,104026.0
2024-03-26,Polygon,peggedVAR,104026.0
2024-03-27,Polygon,peggedVAR,104401.0
2024-03-28,Polygon,peggedVAR,105152.0
2024-03-29,Polygon,peggedVAR,105152.0
2024-03-30,Polygon,peggedVAR,104777.0
2024-03-31,Polygon,peggedVAR,105152.0
2024-04-01,Polygon,peggedVAR,105152.0
2024-04-02,Polygon,peggedVAR,105903.0
2024-04-03,Polygon,peggedVAR,105152.0
2024-04-04,Polygon,peggedVAR,94126.0
2024-04-05,Polygon,peggedVAR,93456.0
2024-04-06,Polygon,peggedVAR,88772.0
2024-04-07,Polygon,peggedVAR,87838.0
2024-04-08,Polygon,peggedVAR,84544.0
2024-04-09,Polygon,peggedVAR,84842.0
2024-04-10,Polygon,peggedVAR,84247.0
2024-04-11,Polygon,peggedVAR,84544.0
2024-04-12,Polygon,peggedVAR,83949.0
2024-04-13,Polygon,peggedVAR,83353.0
2024-04-14,Polygon,peggedVAR,82460.0
2024-04-15,Polygon,peggedVAR,70575.0
2024-04-16,Polygon,peggedVAR,70078.0
2024-04-17,Polygon,peggedVAR,64282.0
2024-04-18,Polygon,peggedVAR,71329.0
2024-04-19,Polygon,peggedVAR,71076.0
2024-04-20,Polygon,peggedVAR,71329.0
2024-04-21,Polygon,peggedVAR,71329.0
2024-04-22,Polygon,peggedVAR,71076.0
2024-04-23,Polygon,peggedVAR,71582.0
2024-04-24,Polygon,peggedVAR,71076.0
2024-04-25,Polygon,peggedVAR,71329.0
2024-04-26,Polygon,peggedVAR,70823.0
2024-04-27,Polygon,peggedVAR,70317.0
2024-04-28,Polygon,peggedVAR,71329.0
2024-04-29,Polygon,peggedVAR,70570.0
2024-04-30,Polygon,peggedVAR,71329.0
2024-05-01,Polygon,peggedVAR,71329.0
2024-05-02,Polygon,peggedVAR,71329.0
2024-05-03,Polygon,peggedVAR,70823.0
2024-05-04,Polygon,peggedVAR,71329.0
2024-05-05,Polygon,peggedVAR,70823.0
2024-05-06,Polygon,peggedVAR,71076.0
2024-05-07,Polygon,peggedVAR,71329.0
2024-05-08,Polygon,peggedVAR,70570.0
2024-05-09,Polygon,peggedVAR,71076.0
2024-05-10,Polygon,peggedVAR,70823.0
2024-05-11,Polygon,peggedVAR,70823.0
2024-05-12,Polygon,peggedVAR,71076.0
2024-05-13,Polygon,peggedVAR,71329.0
2024-05-14,Polygon,peggedVAR,71076.0
2024-05-15,Polygon,peggedVAR,71076.0
2024-05-16,Polygon,peggedVAR,70823.0
2024-05-17,Polygon,peggedVAR,70823.0
2024-05-18,Polygon,peggedVAR,71076.0
2024-05-19,Polygon,peggedVAR,71076.0
2024-05-20,Polygon,peggedVAR,71329.0
2024-05-21,Polygon,peggedVAR,82882.0
2024-05-22,Polygon,peggedVAR,90992.0
2024-05-23,Polygon,peggedVAR,90670.0
2024-05-24,Polygon,peggedVAR,94458.0
2024-05-25,Polygon,peggedVAR,94458.0
2024-05-26,Polygon,peggedVAR,97864.0
2024-05-27,Polygon,peggedVAR,98212.0
2024-05-28,Polygon,peggedVAR,97516.0
2024-05-29,Polygon,peggedVAR,93714.0
2024-05-30,Polygon,peggedVAR,92738.0
2024-05-31,Polygon,peggedVAR,92738.0
2024-06-01,Polygon,peggedVAR,92738.0
2024-06-02,Polygon,peggedVAR,92412.0
2024-06-03,Polygon,peggedVAR,92412.0
