asset,date,price_usd,market_cap,volume_24h
bitcoin,2024-11-03,68775.99,,1709666206.4062023
bitcoin,2024-11-04,67850.01,,2033902307.0027761
bitcoin,2024-11-05,69372.01,,2310418908.069922
bitcoin,2024-11-06,75571.99,,7702283270.258009
bitcoin,2024-11-07,75857.89,,3391796661.9719553
bitcoin,2024-11-08,76509.78,,2784449097.5315185
bitcoin,2024-11-09,76677.46,,1294709001.60289
bitcoin,2024-11-10,80370.01,,4905441473.900737
bitcoin,2024-11-11,88647.99,,6944268709.942721
bitcoin,2024-11-12,87952.01,,8540084566.279819
bitcoin,2024-11-13,90375.2,,7790928962.043038
bitcoin,2024-11-14,87325.59,,5073860815.928665
bitcoin,2024-11-15,91032.07,,4276238971.1814294
bitcoin,2024-11-16,90586.92,,2067958511.9048474
bitcoin,2024-11-17,89855.99,,2153871724.810395
bitcoin,2024-11-18,90464.08,,4239909950.661894
bitcoin,2024-11-19,92310.79,,4025108502.849614
bitcoin,2024-11-20,94286.56,,3950932314.646069
bitcoin,2024-11-21,98317.12,,6722807908.325656
bitcoin,2024-11-22,98892.0,,4555536773.363205
bitcoin,2024-11-23,97672.4,,2431609866.3295145
bitcoin,2024-11-24,97900.04,,3034172011.9517884
bitcoin,2024-11-25,93010.01,,4883444806.322193
bitcoin,2024-11-26,91965.16,,5370918648.818167
bitcoin,2024-11-27,95863.11,,3894358511.617565
bitcoin,2024-11-28,95643.98,,2749861591.2596097
bitcoin,2024-11-29,97460.0,,2690451030.6342874
bitcoin,2024-11-30,96407.99,,1402672950.6998208
bitcoin,2024-12-01,97185.18,,1641327626.6062205
bitcoin,2024-12-02,95840.62,,3646639621.737588
bitcoin,2024-12-03,95849.69,,3413995542.0186563
bitcoin,2024-12-04,98587.32,,4241994533.786106
bitcoin,2024-12-05,96945.63,,11048002942.149931
bitcoin,2024-12-06,99740.84,,4456641685.364444
bitcoin,2024-12-07,99831.99,,1487953846.8385458
bitcoin,2024-12-08,101109.59,,1459576946.402151
bitcoin,2024-12-09,97276.47,,5283626995.705648
bitcoin,2024-12-10,96593.0,,4988660195.092428
bitcoin,2024-12-11,101125.0,,3745703763.01845
bitcoin,2024-12-12,100004.29,,2949462583.8661704
bitcoin,2024-12-13,101424.25,,2203903393.0741005
bitcoin,2024-12-14,101420.0,,1441594367.0463192
bitcoin,2024-12-15,104463.99,,2290462903.835791
bitcoin,2024-12-16,106058.66,,4364964400.634553
bitcoin,2024-12-17,106133.74,,3103833327.775107
bitcoin,2024-12-18,100204.01,,5194263316.259236
bitcoin,2024-12-19,97461.86,,5487546517.707752
bitcoin,2024-12-20,97805.44,,6022845238.832326
bitcoin,2024-12-21,97291.99,,2296232055.195926
bitcoin,2024-12-22,95186.27,,1857819866.3603997
bitcoin,2024-12-23,94881.47,,3100007213.494563
bitcoin,2024-12-24,98663.58,,2287214424.7064757
bitcoin,2024-12-25,99429.6,,1426143976.0493636
bitcoin,2024-12-26,95791.6,,2049123567.3867724
bitcoin,2024-12-27,94299.03,,2528567849.7794614
bitcoin,2024-12-28,95300.0,,794651624.8349555
bitcoin,2024-12-29,93738.2,,1278370863.9768472
bitcoin,2024-12-30,92792.05,,2573126059.769478
bitcoin,2024-12-31,93576.0,,1845718801.922704
bitcoin,2025-01-01,94591.79,,975444194.1379983
bitcoin,2025-01-02,96984.79,,2118411852.6812794
bitcoin,2025-01-03,98174.18,,1486610768.5907917
bitcoin,2025-01-04,98220.5,,881223751.6353602
bitcoin,2025-01-05,98363.61,,793931715.9546324
bitcoin,2025-01-06,102235.6,,2540561688.7771435
bitcoin,2025-01-07,96954.61,,3170421659.717236
bitcoin,2025-01-08,95060.61,,3205849081.112962
bitcoin,2025-01-09,92552.49,,3217669887.245398
bitcoin,2025-01-10,94726.11,,2962085343.283704
bitcoin,2025-01-11,94599.99,,665685994.93301
bitcoin,2025-01-12,94545.06,,813278829.6583949
bitcoin,2025-01-13,94536.1,,3930666134.3474574
bitcoin,2025-01-14,96560.86,,2676048470.3569503
bitcoin,2025-01-15,100497.35,,3006242382.8867946
bitcoin,2025-01-16,99987.3,,2765162040.639799
bitcoin,2025-01-17,104077.48,,4040993985.4750466
bitcoin,2025-01-18,104556.23,,2521522119.379525
bitcoin,2025-01-19,101331.57,,4513423971.410253
bitcoin,2025-01-20,102260.01,,9398787064.320715
bitcoin,2025-01-21,106143.82,,4768512258.156502
bitcoin,2025-01-22,103706.66,,2331144640.658579
bitcoin,2025-01-23,103910.34,,5610760848.131639
bitcoin,2025-01-24,104870.5,,2483818574.373748
bitcoin,2025-01-25,104746.85,,949511531.3578017
bitcoin,2025-01-26,102620.0,,1024352365.4715523
bitcoin,2025-01-27,102082.83,,5092886322.829244
bitcoin,2025-01-28,101335.52,,2253977324.036209
bitcoin,2025-01-29,103733.24,,2380383694.772136
bitcoin,2025-01-30,104722.94,,2038112603.5126412
bitcoin,2025-01-31,102429.56,,2282174002.1952176
bitcoin,2025-02-01,100635.65,,1250354228.2372296
bitcoin,2025-02-02,97700.59,,3412084312.5836277
bitcoin,2025-02-03,101328.52,,7228589180.711621
bitcoin,2025-02-04,97763.13,,3989698644.2649307
bitcoin,2025-02-05,96612.43,,2562342153.829685
bitcoin,2025-02-06,96554.35,,2289071921.2175603
bitcoin,2025-02-07,96506.8,,3107592434.6738343
bitcoin,2025-02-08,96444.74,,977040267.5158631
bitcoin,2025-02-09,96462.75,,1359495152.3107975
bitcoin,2025-02-10,97430.82,,1999112052.6687863
bitcoin,2025-02-11,95778.2,,1806534846.3863194
bitcoin,2025-02-12,97869.99,,2800142168.3943653
bitcoin,2025-02-13,96608.14,,1916988246.3921187
bitcoin,2025-02-14,97500.48,,1768073218.8690155
bitcoin,2025-02-15,97569.66,,717245393.778092
bitcoin,2025-02-16,96118.12,,794694242.2949733
bitcoin,2025-02-17,95780.0,,1584593526.1754677
bitcoin,2025-02-18,95671.74,,2223994802.892005
bitcoin,2025-02-19,96644.37,,1576817572.1032505
bitcoin,2025-02-20,98305.0,,1663386824.7315507
bitcoin,2025-02-21,96181.98,,3143975917.5734644
bitcoin,2025-02-22,96551.01,,1087077133.8226364
bitcoin,2025-02-23,96258.0,,1044392011.7910241
bitcoin,2025-02-24,91552.88,,2981809595.445377
bitcoin,2025-02-25,88680.4,,6962982500.904474
bitcoin,2025-02-26,84250.09,,4898429925.6364765
bitcoin,2025-02-27,84708.58,,3618738891.2221622
bitcoin,2025-02-28,84349.94,,6806705236.690679
bitcoin,2025-03-01,86064.53,,2194003507.852643
bitcoin,2025-03-02,94270.0,,4972549515.788669
bitcoin,2025-03-03,86220.61,,5321123743.471923
bitcoin,2025-03-04,87281.98,,4704901219.590436
bitcoin,2025-03-05,90606.01,,3400243670.3049755
bitcoin,2025-03-06,89931.89,,3105145628.3993993
bitcoin,2025-03-07,86801.75,,5097554826.613157
bitcoin,2025-03-08,86222.45,,1119358968.6520054
bitcoin,2025-03-09,80734.37,,2173552660.454479
bitcoin,2025-03-10,78595.86,,3834924947.758186
bitcoin,2025-03-11,82932.99,,3927000827.1107917
bitcoin,2025-03-12,83680.12,,2638600996.825396
bitcoin,2025-03-13,81115.78,,2260870111.2393894
bitcoin,2025-03-14,83983.2,,2244729595.5411716
bitcoin,2025-03-15,84338.44,,953445671.8337505
bitcoin,2025-03-16,82574.53,,1468056556.2967227
bitcoin,2025-03-17,84010.03,,1437716814.0468738
bitcoin,2025-03-18,82715.03,,1450813055.479726
bitcoin,2025-03-19,86845.94,,2375813941.9437623
bitcoin,2025-03-20,84223.39,,1885241921.1556518
bitcoin,2025-03-21,84088.79,,1005135519.2560017
bitcoin,2025-03-22,83840.59,,456235443.8016522
bitcoin,2025-03-23,86082.5,,718692319.1499038
bitcoin,2025-03-24,87498.16,,2636765917.9518433
bitcoin,2025-03-25,87392.87,,1979571590.8982937
bitcoin,2025-03-26,86909.17,,1606406955.5864632
bitcoin,2025-03-27,87232.01,,1487968807.7079022
bitcoin,2025-03-28,84424.38,,2309946560.664114
bitcoin,2025-03-29,82648.54,,970199917.9868716
bitcoin,2025-03-30,82389.99,,816584795.5288126
bitcoin,2025-03-31,82550.01,,1696009191.0809648
bitcoin,2025-04-01,85158.34,,1698895702.5754683
bitcoin,2025-04-02,82516.29,,3417279759.830764
bitcoin,2025-04-03,83213.09,,2259299724.8643928
bitcoin,2025-04-04,83889.87,,2739842666.426737
bitcoin,2025-04-05,83537.99,,779626577.9013436
bitcoin,2025-04-06,78430.0,,2239085051.1529646
bitcoin,2025-04-07,79163.24,,6084614024.150647
bitcoin,2025-04-08,76322.42,,2775277777.102461
bitcoin,2025-04-09,82615.22,,5980231256.222496
bitcoin,2025-04-10,79607.3,,2690294353.8478427
bitcoin,2025-04-11,83423.84,,2830363945.1787524
bitcoin,2025-04-12,85276.9,,1557403252.9267516
bitcoin,2025-04-13,83760.0,,2086106375.4392555
bitcoin,2025-04-14,84591.58,,2429132805.0815287
bitcoin,2025-04-15,83643.99,,1780972414.3956008
bitcoin,2025-04-16,84030.38,,1753910031.2009242
bitcoin,2025-04-17,84947.91,,1161659427.386263
bitcoin,2025-04-18,84474.69,,552648483.647487
bitcoin,2025-04-19,85077.01,,823222752.2842493
bitcoin,2025-04-20,85179.24,,685253644.8918362
bitcoin,2025-04-21,87516.23,,2773299591.467066
bitcoin,2025-04-22,93442.99,,3967785064.12817
bitcoin,2025-04-23,93691.08,,2560279933.947952
bitcoin,2025-04-24,93980.47,,1811120137.3146787
bitcoin,2025-04-25,94638.68,,2596877713.640173
bitcoin,2025-04-26,94628.0,,889627361.8414447
bitcoin,2025-04-27,93749.3,,1052334792.1866189
bitcoin,2025-04-28,95011.18,,2092532996.5551717
bitcoin,2025-04-29,94256.82,,1607154803.4675477
bitcoin,2025-04-30,94172.0,,1664825670.9831252
bitcoin,2025-05-01,96489.91,,2053857614.2732673
bitcoin,2025-05-02,96887.14,,1446387651.5840576
bitcoin,2025-05-03,95856.42,,935906144.9651498
bitcoin,2025-05-04,94277.62,,1053542403.8531588
bitcoin,2025-05-05,94733.68,,1626999380.1759968
bitcoin,2025-05-06,96834.02,,1526847764.5636683
bitcoin,2025-05-07,97030.5,,1611730124.5924542
bitcoin,2025-05-08,103261.6,,3508645830.5650144
bitcoin,2025-05-09,102971.99,,2847518447.981513
bitcoin,2025-05-10,104809.53,,1588386278.502415
bitcoin,2025-05-11,104118.0,,1873381777.2124255
bitcoin,2025-05-12,102791.32,,3242348937.383069
bitcoin,2025-05-13,104103.72,,2197244118.152367
bitcoin,2025-05-14,103507.82,,1704708279.3884108
bitcoin,2025-05-15,103763.71,,1850183474.5292037
bitcoin,2025-05-16,103463.9,,1628832372.3241482
bitcoin,2025-05-17,103126.65,,1160418362.950618
bitcoin,2025-05-18,106454.26,,2262214972.0749383
bitcoin,2025-05-19,105573.74,,3150324504.5954514
bitcoin,2025-05-20,106849.99,,2509102444.669598
bitcoin,2025-05-21,109643.99,,4914709514.320026
bitcoin,2025-05-22,111696.21,,3509432834.573417
bitcoin,2025-05-23,107318.3,,3469704446.3904047
bitcoin,2025-05-24,107761.91,,1819958819.7748587
bitcoin,2025-05-25,109004.19,,1904366455.425858
bitcoin,2025-05-26,109434.79,,1605578282.107903
bitcoin,2025-05-27,108938.17,,2327603851.119265
bitcoin,2025-05-28,107781.78,,1689136748.5130312
bitcoin,2025-05-29,105589.75,,2128639017.5081618
bitcoin,2025-05-30,103985.48,,2493078549.591861
bitcoin,2025-05-31,104591.88,,1174000801.5070379
bitcoin,2025-06-01,105642.93,,1016188486.9505996
bitcoin,2025-06-02,105857.99,,1409004206.9863732
bitcoin,2025-06-03,105376.89,,1402493746.5993218
bitcoin,2025-06-04,104696.86,,1476928482.3688781
bitcoin,2025-06-05,101508.68,,2301567892.5305448
bitcoin,2025-06-06,104288.44,,1642382404.9355752
bitcoin,2025-06-07,105552.15,,877915380.9548231
bitcoin,2025-06-08,105734.0,,850887129.4282976
bitcoin,2025-06-09,110263.02,,2154922022.221173
bitcoin,2025-06-10,110274.39,,1867620550.192173
bitcoin,2025-06-11,108645.12,,1434884639.7506304
bitcoin,2025-06-12,105671.73,,1908309274.0868344
bitcoin,2025-06-13,106066.59,,2735461890.6929703
bitcoin,2025-06-14,105414.64,,925568614.1784065
bitcoin,2025-06-15,105594.01,,754596887.8748004
bitcoin,2025-06-16,106794.53,,1599849840.7325244
bitcoin,2025-06-17,104551.17,,1883173484.8990998
bitcoin,2025-06-18,104886.78,,1461383024.3622093
bitcoin,2025-06-19,104658.59,,803402575.962045
bitcoin,2025-06-20,103297.99,,1714411911.0114017
bitcoin,2025-06-21,102120.01,,1144829784.7306418
bitcoin,2025-06-22,100963.87,,2892695407.8086877
bitcoin,2025-06-23,105333.93,,2836166831.044449
bitcoin,2025-06-24,106083.0,,1543451113.4563613
bitcoin,2025-06-25,107340.58,,1789545470.94629
bitcoin,2025-06-26,106947.06,,1136093974.6816013
bitcoin,2025-06-27,107047.59,,1308420348.9100094
bitcoin,2025-06-28,107296.79,,352025390.6031135
bitcoin,2025-06-29,108356.93,,736708189.9495684
bitcoin,2025-06-30,107146.5,,1050407152.345058
bitcoin,2025-07-01,105681.14,,1117432945.8926365
bitcoin,2025-07-02,108849.6,,1915699005.8772898
bitcoin,2025-07-03,109584.78,,1429459048.6383262
bitcoin,2025-07-04,107984.24,,1276215111.6683652
bitcoin,2025-07-05,108198.12,,403928702.1967476
bitcoin,2025-07-06,109203.84,,700733299.5112199
bitcoin,2025-07-07,108262.94,,1020848316.0537041
bitcoin,2025-07-08,108922.98,,1000112813.4398943
bitcoin,2025-07-09,111233.99,,1902054744.194924
bitcoin,2025-07-10,116010.0,,2826460280.4452233
bitcoin,2025-07-11,117527.66,,3039521803.027247
bitcoin,2025-07-12,117420.0,,993093353.4068904
bitcoin,2025-07-13,119086.64,,1132096857.0116916
bitcoin,2025-07-14,119841.18,,3299746181.0770736
bitcoin,2025-07-15,117758.09,,3755258445.553272
bitcoin,2025-07-16,118630.43,,2023850383.7234874
bitcoin,2025-07-17,119177.56,,1869114355.1231644
bitcoin,2025-07-18,117924.84,,2367355518.470308
bitcoin,2025-07-19,117840.0,,783327898.4969696
bitcoin,2025-07-20,117265.12,,1528864683.816082
bitcoin,2025-07-21,117380.36,,2020783266.9633648
bitcoin,2025-07-22,119954.42,,2481252763.651911
bitcoin,2025-07-23,118755.99,,1722126986.886661
bitcoin,2025-07-24,118340.99,,1873181653.2018075
bitcoin,2025-07-25,117614.31,,4456778786.620494
bitcoin,2025-07-26,117919.99,,823629079.7493103
bitcoin,2025-07-27,119415.55,,1107883542.1607983
bitcoin,2025-07-28,118062.32,,1655882235.896518
bitcoin,2025-07-29,117950.76,,1788682083.6856463
bitcoin,2025-07-30,117840.3,,1832696878.222986
bitcoin,2025-07-31,115764.08,,2002870016.7022426
bitcoin,2025-08-01,113297.93,,2810268577.15137
bitcoin,2025-08-02,112546.35,,1301882737.326722
bitcoin,2025-08-03,114208.8,,841090034.1542541
bitcoin,2025-08-04,115055.03,,1109938874.0629709
bitcoin,2025-08-05,114129.75,,1371861747.1466167
bitcoin,2025-08-06,114992.27,,1118028732.8589184
bitcoin,2025-08-07,117472.01,,1564454297.836927
bitcoin,2025-08-08,116674.74,,1172199778.7242546
bitcoin,2025-08-09,116462.25,,1111837601.7023723
bitcoin,2025-08-10,119294.01,,1694198747.8718708
bitcoin,2025-08-11,118686.0,,3194611530.5410695
bitcoin,2025-08-12,120134.08,,1992762473.5852578
bitcoin,2025-08-13,123306.43,,2811581348.3874574
bitcoin,2025-08-14,118295.09,,3359128391.108524
bitcoin,2025-08-15,117342.05,,1607609329.685101
bitcoin,2025-08-16,117380.66,,751719391.7723638
bitcoin,2025-08-17,117405.01,,695629197.9038073
bitcoin,2025-08-18,116227.05,,2053814085.4717774
bitcoin,2025-08-19,112872.94,,2065010895.8584664
bitcoin,2025-08-20,114271.24,,1776149566.1247735
bitcoin,2025-08-21,112500.0,,1227373788.615563
bitcoin,2025-08-22,116935.99,,2656625122.2777867
bitcoin,2025-08-23,115438.05,,1308825428.0143585
bitcoin,2025-08-24,113493.59,,2411284606.1891766
bitcoin,2025-08-25,110111.98,,2805570653.631023
bitcoin,2025-08-26,111763.22,,2033437347.4999392
bitcoin,2025-08-27,111262.01,,1493774927.190832
bitcoin,2025-08-28,112566.9,,1250788481.9453218
bitcoin,2025-08-29,108377.4,,2475492492.57753
bitcoin,2025-08-30,108816.33,,1160666772.7387524
bitcoin,2025-08-31,108246.35,,1031806894.3513318
bitcoin,2025-09-01,109237.42,,1742516638.781135
