date,chain,fees_usd
2023-02-22,optimism,191703.0
2023-02-23,optimism,238300.0
2023-02-24,optimism,346680.0
2023-02-25,optimism,187861.0
2023-02-26,optimism,155765.0
2023-02-27,optimism,194697.0
2023-02-28,optimism,201219.0
2023-03-01,optimism,170756.0
2023-03-02,optimism,170766.0
2023-03-03,optimism,196632.0
2023-03-04,optimism,223550.0
2023-03-05,optimism,328668.0
2023-03-06,optimism,127468.0
2023-03-07,optimism,162377.0
2023-03-08,optimism,170437.0
2023-03-09,optimism,273593.0
2023-03-10,optimism,283244.0
2023-03-11,optimism,288058.0
2023-03-12,optimism,500324.0
2023-03-13,optimism,324099.0
2023-03-14,optimism,322318.0
2023-03-15,optimism,247684.0
2023-03-16,optimism,152164.0
2023-03-17,optimism,616131.0
2023-03-18,optimism,247548.0
2023-03-19,optimism,174616.0
2023-03-20,optimism,161742.0
2023-03-21,optimism,120062.0
2023-03-22,optimism,188668.0
2023-03-23,optimism,98845.0
2023-03-24,optimism,237732.0
2023-03-25,optimism,82699.0
2023-03-26,optimism,142028.0
2023-03-27,optimism,151045.0
2023-03-28,optimism,200071.0
2023-03-29,optimism,201895.0
2023-03-30,optimism,839395.0
2023-03-31,optimism,623970.0
2023-04-01,optimism,115777.0
2023-04-02,optimism,118051.0
2023-04-03,optimism,194540.0
2023-04-04,optimism,202915.0
2023-04-05,optimism,172546.0
2023-04-06,optimism,153835.0
2023-04-07,optimism,125586.0
2023-04-08,optimism,118305.0
2023-04-09,optimism,134173.0
2023-04-10,optimism,153295.0
2023-04-11,optimism,182703.0
2023-04-12,optimism,227305.0
2023-04-13,optimism,248542.0
2023-04-14,optimism,434358.0
2023-04-15,optimism,211307.0
2023-04-16,optimism,292497.0
2023-04-17,optimism,228741.0
2023-04-18,optimism,183268.0
2023-04-19,optimism,831226.0
2023-04-20,optimism,248747.0
2023-04-21,optimism,216417.0
2023-04-22,optimism,512056.0
2023-04-23,optimism,228126.0
2023-04-24,optimism,192154.0
2023-04-25,optimism,326129.0
2023-04-26,optimism,833038.0
2023-04-27,optimism,242300.0
2023-04-28,optimism,180569.0
2023-04-29,optimism,141553.0
2023-04-30,optimism,167538.0
2023-05-01,optimism,340429.0
2023-05-02,optimism,182836.0
2023-05-03,optimism,239684.0
2023-05-04,optimism,173694.0
2023-05-05,optimism,296055.0
2023-05-06,optimism,354152.0
2023-05-07,optimism,472705.0
2023-05-08,optimism,337211.0
2023-05-09,optimism,198266.0
2023-05-10,optimism,485252.0
2023-05-11,optimism,284088.0
2023-05-12,optimism,526622.0
2023-05-13,optimism,127196.0
2023-05-14,optimism,161126.0
2023-05-15,optimism,256258.0
2023-05-16,optimism,199040.0
2023-05-17,optimism,292070.0
2023-05-18,optimism,213918.0
2023-05-19,optimism,161364.0
2023-05-20,optimism,117022.0
2023-05-21,optimism,174791.0
2023-05-22,optimism,254018.0
2023-05-23,optimism,416905.0
2023-05-24,optimism,205575.0
2023-05-25,optimism,184037.0
2023-05-26,optimism,203409.0
2023-05-27,optimism,170055.0
2023-05-28,optimism,286812.0
2023-05-29,optimism,268523.0
2023-05-30,optimism,358932.0
2023-05-31,optimism,213548.0
2023-06-01,optimism,161199.0
2023-06-02,optimism,164681.0
2023-06-03,optimism,116096.0
2023-06-04,optimism,104663.0
2023-06-05,optimism,234525.0
2023-06-06,optimism,93580.0
2023-06-07,optimism,155624.0
2023-06-08,optimism,164425.0
2023-06-09,optimism,169716.0
2023-06-10,optimism,328670.0
2023-06-11,optimism,163083.0
2023-06-12,optimism,267459.0
2023-06-13,optimism,303574.0
2023-06-14,optimism,296031.0
2023-06-15,optimism,246265.0
2023-06-16,optimism,261805.0
2023-06-17,optimism,149392.0
2023-06-18,optimism,119276.0
2023-06-19,optimism,229260.0
2023-06-20,optimism,374289.0
2023-06-21,optimism,457060.0
2023-06-22,optimism,344042.0
2023-06-23,optimism,258398.0
2023-06-24,optimism,185953.0
2023-06-25,optimism,206807.0
2023-06-26,optimism,250138.0
2023-06-27,optimism,239115.0
2023-06-28,optimism,267016.0
2023-06-29,optimism,241824.0
2023-06-30,optimism,609286.0
2023-07-01,optimism,217996.0
2023-07-02,optimism,224929.0
2023-07-03,optimism,244953.0
2023-07-04,optimism,213182.0
2023-07-05,optimism,446938.0
2023-07-06,optimism,476872.0
2023-07-07,optimism,198953.0
2023-07-08,optimism,162262.0
2023-07-09,optimism,127250.0
2023-07-10,optimism,284078.0
2023-07-11,optimism,284056.0
2023-07-12,optimism,204967.0
2023-07-13,optimism,445090.0
2023-07-14,optimism,867485.0
2023-07-15,optimism,264713.0
2023-07-16,optimism,205527.0
2023-07-17,optimism,308920.0
2023-07-18,optimism,219604.0
2023-07-19,optimism,209806.0
2023-07-20,optimism,222419.0
2023-07-21,optimism,160202.0
2023-07-22,optimism,144316.0
2023-07-23,optimism,152173.0
2023-07-24,optimism,876834.0
2023-07-25,optimism,375068.0
2023-07-26,optimism,259062.0
2023-07-27,optimism,266980.0
2023-07-28,optimism,217537.0
2023-07-29,optimism,310402.0
2023-07-30,optimism,395479.0
2023-07-31,optimism,355357.0
2023-08-01,optimism,566561.0
2023-08-02,optimism,338568.0
2023-08-03,optimism,348036.0
2023-08-04,optimism,269793.0
2023-08-05,optimism,183392.0
2023-08-06,optimism,294810.0
2023-08-07,optimism,339606.0
2023-08-08,optimism,416643.0
2023-08-09,optimism,287943.0
2023-08-10,optimism,253408.0
2023-08-11,optimism,191084.0
2023-08-12,optimism,133467.0
2023-08-13,optimism,132965.0
2023-08-14,optimism,295634.0
2023-08-15,optimism,532469.0
2023-08-16,optimism,346194.0
2023-08-17,optimism,1234156.0
2023-08-18,optimism,327839.0
2023-08-19,optimism,183213.0
2023-08-20,optimism,114551.0
2023-08-21,optimism,308365.0
2023-08-22,optimism,416264.0
2023-08-23,optimism,249739.0
2023-08-24,optimism,292138.0
2023-08-25,optimism,236954.0
2023-08-26,optimism,172124.0
2023-08-27,optimism,131850.0
2023-08-28,optimism,270287.0
2023-08-29,optimism,507386.0
2023-08-30,optimism,351409.0
2023-08-31,optimism,384295.0
2023-09-01,optimism,175164.0
2023-09-02,optimism,107413.0
2023-09-03,optimism,99390.0
2023-09-04,optimism,337743.0
2023-09-05,optimism,233175.0
2023-09-06,optimism,193894.0
2023-09-07,optimism,168522.0
2023-09-08,optimism,129016.0
2023-09-09,optimism,107362.0
2023-09-10,optimism,148321.0
2023-09-11,optimism,205046.0
2023-09-12,optimism,213375.0
2023-09-13,optimism,179581.0
2023-09-14,optimism,176166.0
2023-09-15,optimism,187752.0
2023-09-16,optimism,118721.0
2023-09-17,optimism,118209.0
2023-09-18,optimism,189032.0
2023-09-19,optimism,155621.0
2023-09-20,optimism,154068.0
2023-09-21,optimism,183361.0
2023-09-22,optimism,135474.0
2023-09-23,optimism,87011.0
2023-09-24,optimism,80227.0
2023-09-25,optimism,95460.0
2023-09-26,optimism,111459.0
2023-09-27,optimism,124370.0
2023-09-28,optimism,173407.0
2023-09-29,optimism,201467.0
2023-09-30,optimism,133871.0
2023-10-01,optimism,179546.0
2023-10-02,optimism,249745.0
2023-10-03,optimism,152110.0
2023-10-04,optimism,184051.0
2023-10-05,optimism,158305.0
2023-10-06,optimism,180240.0
2023-10-07,optimism,94147.0
2023-10-08,optimism,95045.0
2023-10-09,optimism,208910.0
2023-10-10,optimism,125839.0
2023-10-11,optimism,288111.0
2023-10-12,optimism,199340.0
2023-10-13,optimism,155212.0
2023-10-14,optimism,67064.0
2023-10-15,optimism,68869.0
2023-10-16,optimism,347767.0
2023-10-17,optimism,111239.0
2023-10-18,optimism,134712.0
2023-10-19,optimism,218567.0
2023-10-20,optimism,216004.0
2023-10-21,optimism,293503.0
2023-10-22,optimism,174635.0
2023-10-23,optimism,821024.0
2023-10-24,optimism,810993.0
2023-10-25,optimism,402990.0
2023-10-26,optimism,569547.0
2023-10-27,optimism,245591.0
2023-10-28,optimism,135220.0
2023-10-29,optimism,119834.0
2023-10-30,optimism,148134.0
2023-10-31,optimism,392276.0
2023-11-01,optimism,438478.0
2023-11-02,optimism,324578.0
2023-11-03,optimism,207991.0
2023-11-04,optimism,135608.0
2023-11-05,optimism,237232.0
2023-11-06,optimism,312647.0
2023-11-07,optimism,335026.0
2023-11-08,optimism,202567.0
2023-11-09,optimism,798565.0
2023-11-10,optimism,547454.0
2023-11-11,optimism,414644.0
2023-11-12,optimism,289859.0
2023-11-13,optimism,521950.0
2023-11-14,optimism,432606.0
2023-11-15,optimism,409812.0
2023-11-16,optimism,587696.0
2023-11-17,optimism,422128.0
2023-11-18,optimism,221456.0
2023-11-19,optimism,247357.0
2023-11-20,optimism,350748.0
2023-11-21,optimism,608434.0
2023-11-22,optimism,392352.0
2023-11-23,optimism,270962.0
2023-11-24,optimism,242484.0
2023-11-25,optimism,163815.0
2023-11-26,optimism,245939.0
2023-11-27,optimism,238708.0
2023-11-28,optimism,211736.0
2023-11-29,optimism,288776.0
2023-11-30,optimism,179646.0
2023-12-01,optimism,270283.0
2023-12-02,optimism,197378.0
2023-12-03,optimism,253504.0
2023-12-04,optimism,571547.0
2023-12-05,optimism,431316.0
2023-12-06,optimism,592957.0
2023-12-07,optimism,650514.0
2023-12-08,optimism,309763.0
2023-12-09,optimism,635120.0
2023-12-10,optimism,432756.0
2023-12-11,optimism,891623.0
2023-12-12,optimism,471790.0
2023-12-13,optimism,380746.0
2023-12-14,optimism,375882.0
2023-12-15,optimism,462583.0
2023-12-16,optimism,298566.0
2023-12-17,optimism,406047.0
2023-12-18,optimism,432044.0
2023-12-19,optimism,472566.0
2023-12-20,optimism,380253.0
2023-12-21,optimism,1084861.0
2023-12-22,optimism,884448.0
2023-12-23,optimism,761286.0
2023-12-24,optimism,586099.0
2023-12-25,optimism,463773.0
2023-12-26,optimism,852324.0
2023-12-27,optimism,651735.0
2023-12-28,optimism,563864.0
2023-12-29,optimism,526221.0
2023-12-30,optimism,229756.0
2023-12-31,optimism,271088.0
2024-01-01,optimism,303213.0
2024-01-02,optimism,347900.0
2024-01-03,optimism,1154099.0
2024-01-04,optimism,358311.0
2024-01-05,optimism,348452.0
2024-01-06,optimism,479174.0
2024-01-07,optimism,208398.0
2024-01-08,optimism,314097.0
2024-01-09,optimism,499513.0
2024-01-10,optimism,580472.0
2024-01-11,optimism,612430.0
2024-01-12,optimism,641028.0
2024-01-13,optimism,252921.0
2024-01-14,optimism,177984.0
2024-01-15,optimism,161222.0
2024-01-16,optimism,181678.0
2024-01-17,optimism,149899.0
2024-01-18,optimism,226846.0
2024-01-19,optimism,218796.0
2024-01-20,optimism,121077.0
2024-01-21,optimism,162049.0
2024-01-22,optimism,298709.0
2024-01-23,optimism,284935.0
2024-01-24,optimism,138542.0
2024-01-25,optimism,192283.0
2024-01-26,optimism,197322.0
2024-01-27,optimism,80802.0
2024-01-28,optimism,178059.0
2024-01-29,optimism,99441.0
2024-01-30,optimism,123423.0
2024-01-31,optimism,308731.0
2024-02-01,optimism,114180.0
2024-02-02,optimism,102326.0
2024-02-03,optimism,82617.0
2024-02-04,optimism,87143.0
2024-02-05,optimism,148355.0
2024-02-06,optimism,171218.0
2024-02-07,optimism,167724.0
2024-02-08,optimism,73903.0
2024-02-09,optimism,210033.0
2024-02-10,optimism,76207.0
2024-02-11,optimism,64766.0
2024-02-12,optimism,145191.0
2024-02-13,optimism,131619.0
2024-02-14,optimism,188754.0
2024-02-15,optimism,227296.0
2024-02-16,optimism,175250.0
2024-02-17,optimism,118422.0
2024-02-18,optimism,128069.0
2024-02-19,optimism,314553.0
2024-02-20,optimism,440141.0
2024-02-21,optimism,298204.0
2024-02-22,optimism,328885.0
2024-02-23,optimism,254740.0
2024-02-24,optimism,200308.0
2024-02-25,optimism,258513.0
2024-02-26,optimism,437206.0
2024-02-27,optimism,373050.0
2024-02-28,optimism,615862.0
2024-02-29,optimism,621474.0
2024-03-01,optimism,338113.0
2024-03-02,optimism,285921.0
2024-03-03,optimism,262078.0
2024-03-04,optimism,440261.0
2024-03-05,optimism,1327195.0
2024-03-06,optimism,690939.0
2024-03-07,optimism,569778.0
2024-03-08,optimism,452544.0
2024-03-09,optimism,235218.0
2024-03-10,optimism,269599.0
2024-03-11,optimism,503290.0
2024-03-12,optimism,444109.0
2024-03-13,optimism,674866.0
2024-03-14,optimism,291501.0
2024-03-15,optimism,396702.0
2024-03-16,optimism,492106.0
2024-03-17,optimism,616290.0
2024-03-18,optimism,209696.0
2024-03-19,optimism,314008.0
2024-03-20,optimism,408307.0
2024-03-21,optimism,405121.0
2024-03-22,optimism,265682.0
2024-03-23,optimism,171017.0
2024-03-24,optimism,192370.0
2024-03-25,optimism,294343.0
2024-03-26,optimism,352968.0
2024-03-27,optimism,741257.0
2024-03-28,optimism,448262.0
2024-03-29,optimism,448040.0
2024-03-30,optimism,272023.0
2024-03-31,optimism,203747.0
2024-04-01,optimism,275588.0
2024-04-02,optimism,492481.0
2024-04-03,optimism,194840.0
2024-04-04,optimism,271875.0
2024-04-05,optimism,240276.0
2024-04-06,optimism,156804.0
2024-04-07,optimism,201640.0
2024-04-08,optimism,266757.0
2024-04-09,optimism,278872.0
2024-04-10,optimism,310155.0
2024-04-11,optimism,268335.0
2024-04-12,optimism,629817.0
2024-04-13,optimism,488924.0
2024-04-14,optimism,327796.0
2024-04-15,optimism,288133.0
2024-04-16,optimism,260874.0
2024-04-17,optimism,270564.0
2024-04-18,optimism,258408.0
2024-04-19,optimism,292243.0
2024-04-20,optimism,214236.0
2024-04-21,optimism,242479.0
2024-04-22,optimism,280209.0
2024-04-23,optimism,234352.0
2024-04-24,optimism,330150.0
2024-04-25,optimism,277579.0
2024-04-26,optimism,241717.0
2024-04-27,optimism,359713.0
2024-04-28,optimism,369153.0
2024-04-29,optimism,291082.0
2024-04-30,optimism,367957.0
2024-05-01,optimism,393110.0
2024-05-02,optimism,250028.0
2024-05-03,optimism,238256.0
2024-05-04,optimism,198865.0
2024-05-05,optimism,161297.0
2024-05-06,optimism,204577.0
2024-05-07,optimism,181791.0
2024-05-08,optimism,199006.0
2024-05-09,optimism,149884.0
2024-05-10,optimism,152680.0
2024-05-11,optimism,126524.0
2024-05-12,optimism,101515.0
2024-05-13,optimism,208828.0
2024-05-14,optimism,483824.0
2024-05-15,optimism,252586.0
2024-05-16,optimism,184270.0
2024-05-17,optimism,190791.0
2024-05-18,optimism,165225.0
2024-05-19,optimism,144237.0
2024-05-20,optimism,475054.0
2024-05-21,optimism,687224.0
2024-05-22,optimism,375023.0
2024-05-23,optimism,451004.0
2024-05-24,optimism,186708.0
2024-05-25,optimism,145087.0
2024-05-26,optimism,145066.0
2024-05-27,optimism,177616.0
2024-05-28,optimism,180890.0
2024-05-29,optimism,185147.0
2024-05-30,optimism,177030.0
2024-05-31,optimism,165155.0
2024-06-01,optimism,139795.0
2024-06-02,optimism,114220.0
2024-06-03,optimism,167808.0
2024-06-04,optimism,121413.0
2024-06-05,optimism,151458.0
2024-06-06,optimism,147118.0
2024-06-07,optimism,252711.0
2024-06-08,optimism,116186.0
2024-06-09,optimism,96063.0
2024-06-10,optimism,139615.0
2024-06-11,optimism,314195.0
2024-06-12,optimism,238473.0
2024-06-13,optimism,173525.0
2024-06-14,optimism,189087.0
2024-06-15,optimism,119080.0
2024-06-16,optimism,103737.0
2024-06-17,optimism,186697.0
2024-06-18,optimism,247240.0
2024-06-19,optimism,158850.0
2024-06-20,optimism,287131.0
2024-06-21,optimism,413197.0
2024-06-22,optimism,150261.0
2024-06-23,optimism,112161.0
2024-06-24,optimism,191115.0
2024-06-25,optimism,134690.0
2024-06-26,optimism,120183.0
2024-06-27,optimism,119311.0
2024-06-28,optimism,125816.0
2024-06-29,optimism,87788.0
2024-06-30,optimism,103682.0
2024-07-01,optimism,115335.0
2024-07-02,optimism,69800.0
2024-07-03,optimism,112352.0
2024-07-04,optimism,190183.0
2024-07-05,optimism,295348.0
2024-07-06,optimism,133084.0
2024-07-07,optimism,116719.0
2024-07-08,optimism,188540.0
2024-07-09,optimism,157337.0
2024-07-10,optimism,154994.0
2024-07-11,optimism,169552.0
2024-07-12,optimism,117946.0
2024-07-13,optimism,81207.0
2024-07-14,optimism,105202.0
2024-07-15,optimism,193853.0
2024-07-16,optimism,262850.0
2024-07-17,optimism,196065.0
2024-07-18,optimism,137024.0
2024-07-19,optimism,176702.0
2024-07-20,optimism,113604.0
2024-07-21,optimism,155180.0
2024-07-22,optimism,147516.0
2024-07-23,optimism,180736.0
2024-07-24,optimism,103355.0
2024-07-25,optimism,178668.0
2024-07-26,optimism,125017.0
2024-07-27,optimism,164120.0
2024-07-28,optimism,72449.0
2024-07-29,optimism,159795.0
2024-07-30,optimism,114247.0
2024-07-31,optimism,144797.0
2024-08-01,optimism,162857.0
2024-08-02,optimism,168286.0
2024-08-03,optimism,186648.0
2024-08-04,optimism,205527.0
2024-08-05,optimism,603733.0
2024-08-06,optimism,117291.0
2024-08-07,optimism,118265.0
2024-08-08,optimism,182378.0
2024-08-09,optimism,106481.0
2024-08-10,optimism,78055.0
2024-08-11,optimism,90442.0
2024-08-12,optimism,126785.0
2024-08-13,optimism,124158.0
2024-08-14,optimism,104713.0
2024-08-15,optimism,133448.0
2024-08-16,optimism,111620.0
2024-08-17,optimism,60971.0
2024-08-18,optimism,79580.0
2024-08-19,optimism,113194.0
2024-08-20,optimism,88119.0
2024-08-21,optimism,91199.0
2024-08-22,optimism,70126.0
2024-08-23,optimism,87397.0
2024-08-24,optimism,160060.0
2024-08-25,optimism,86450.0
2024-08-26,optimism,88115.0
2024-08-27,optimism,98527.0
2024-08-28,optimism,126051.0
2024-08-29,optimism,99248.0
2024-08-30,optimism,91534.0
2024-08-31,optimism,43786.0
2024-09-01,optimism,64198.0
2024-09-02,optimism,64545.0
2024-09-03,optimism,67923.0
2024-09-04,optimism,102598.0
2024-09-05,optimism,87512.0
2024-09-06,optimism,122091.0
2024-09-07,optimism,69860.0
2024-09-08,optimism,57085.0
2024-09-09,optimism,78377.0
2024-09-10,optimism,66824.0
2024-09-11,optimism,88244.0
2024-09-12,optimism,77120.0
2024-09-13,optimism,77386.0
2024-09-14,optimism,63449.0
2024-09-15,optimism,60429.0
2024-09-16,optimism,87586.0
2024-09-17,optimism,87586.0
2024-09-18,optimism,87304.0
2024-09-19,optimism,111270.0
2024-09-20,optimism,197152.0
2024-09-21,optimism,108768.0
2024-09-22,optimism,78101.0
2024-09-23,optimism,116590.0
2024-09-24,optimism,142491.0
2024-09-25,optimism,115051.0
2024-09-26,optimism,164330.0
2024-09-27,optimism,178181.0
2024-09-28,optimism,94624.0
2024-09-29,optimism,106238.0
2024-09-30,optimism,153407.0
2024-10-01,optimism,212124.0
2024-10-02,optimism,173273.0
2024-10-03,optimism,314815.0
2024-10-04,optimism,135037.0
2024-10-05,optimism,70077.0
2024-10-06,optimism,59355.0
2024-10-07,optimism,136867.0
2024-10-08,optimism,108651.0
2024-10-09,optimism,111635.0
2024-10-10,optimism,237400.0
2024-10-11,optimism,113922.0
2024-10-12,optimism,81044.0
2024-10-13,optimism,92203.0
2024-10-14,optimism,157685.0
2024-10-15,optimism,172219.0
2024-10-16,optimism,140815.0
2024-10-17,optimism,251416.0
2024-10-18,optimism,121969.0
2024-10-19,optimism,67936.0
2024-10-20,optimism,108758.0
2024-10-21,optimism,180999.0
2024-10-22,optimism,115432.0
2024-10-23,optimism,130647.0
2024-10-24,optimism,283209.0
2024-10-25,optimism,137410.0
2024-10-26,optimism,121608.0
2024-10-27,optimism,77329.0
2024-10-28,optimism,139263.0
2024-10-29,optimism,153957.0
2024-10-30,optimism,127187.0
2024-10-31,optimism,248776.0
2024-11-01,optimism,126729.0
2024-11-02,optimism,74383.0
2024-11-03,optimism,111817.0
2024-11-04,optimism,113476.0
2024-11-05,optimism,117324.0
2024-11-06,optimism,266216.0
2024-11-07,optimism,361274.0
2024-11-08,optimism,193848.0
2024-11-09,optimism,187773.0
2024-11-10,optimism,492100.0
2024-11-11,optimism,326147.0
2024-11-12,optimism,367778.0
2024-11-13,optimism,358184.0
2024-11-14,optimism,849849.0
2024-11-15,optimism,214563.0
2024-11-16,optimism,176383.0
2024-11-17,optimism,452015.0
2024-11-18,optimism,253102.0
2024-11-19,optimism,218716.0
2024-11-20,optimism,202145.0
2024-11-21,optimism,873472.0
2024-11-22,optimism,287690.0
2024-11-23,optimism,289434.0
2024-11-24,optimism,254810.0
2024-11-25,optimism,381480.0
2024-11-26,optimism,323828.0
2024-11-27,optimism,181018.0
2024-11-28,optimism,523685.0
2024-11-29,optimism,164456.0
2024-11-30,optimism,179292.0
2024-12-01,optimism,230224.0
2024-12-02,optimism,348575.0
2024-12-03,optimism,306088.0
2024-12-04,optimism,400519.0
2024-12-05,optimism,687234.0
2024-12-06,optimism,303054.0
2024-12-07,optimism,171973.0
2024-12-08,optimism,199234.0
2024-12-09,optimism,345045.0
2024-12-10,optimism,301401.0
2024-12-11,optimism,202859.0
2024-12-12,optimism,504446.0
2024-12-13,optimism,955857.0
2024-12-14,optimism,207370.0
2024-12-15,optimism,174617.0
2024-12-16,optimism,244972.0
2024-12-17,optimism,224392.0
2024-12-18,optimism,262778.0
2024-12-19,optimism,389339.0
2024-12-20,optimism,323933.0
2024-12-21,optimism,183077.0
2024-12-22,optimism,150110.0
2024-12-23,optimism,181444.0
2024-12-24,optimism,143861.0
2024-12-25,optimism,108215.0
2024-12-26,optimism,248652.0
2024-12-27,optimism,178315.0
2024-12-28,optimism,102081.0
2024-12-29,optimism,92548.0
2024-12-30,optimism,140047.0
2024-12-31,optimism,128107.0
2025-01-01,optimism,96336.0
2025-01-02,optimism,159637.0
2025-01-03,optimism,123099.0
2025-01-04,optimism,116715.0
2025-01-05,optimism,119502.0
2025-01-06,optimism,135024.0
2025-01-07,optimism,152291.0
2025-01-08,optimism,181882.0
2025-01-09,optimism,190899.0
2025-01-10,optimism,122081.0
2025-01-11,optimism,77514.0
2025-01-12,optimism,77138.0
2025-01-13,optimism,236695.0
2025-01-14,optimism,114986.0
2025-01-15,optimism,128916.0
2025-01-16,optimism,162502.0
2025-01-17,optimism,148400.0
2025-01-18,optimism,159158.0
2025-01-19,optimism,240002.0
2025-01-20,optimism,269024.0
2025-01-21,optimism,184083.0
2025-01-22,optimism,126595.0
2025-01-23,optimism,245128.0
2025-01-24,optimism,146511.0
2025-01-25,optimism,103654.0
2025-01-26,optimism,83428.0
2025-01-27,optimism,200855.0
2025-01-28,optimism,100674.0
2025-01-29,optimism,115548.0
2025-01-30,optimism,136654.0
2025-01-31,optimism,116424.0
2025-02-01,optimism,102449.0
2025-02-02,optimism,190759.0
2025-02-03,optimism,534629.0
