anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
CNY,2026-03-31,1.0,25.08460830289411,0.22701878935818465,-0.5708739522962399,20.182677029006975,-1.0666666666666667,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-03-31,1.0,25.08460830289411,0.22701878935818465,-0.5708739522962399,20.182677029006975,2.933333333333333,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2026-03-31,1.0,25.08460830289411,0.22701878935818465,-0.5708739522962399,20.182677029006975,1.9333333333333333,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-03-31,1.0,25.08460830289411,0.22701878935818465,-0.5708739522962399,20.182677029006975,2.933333333333333,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2026-03-31,1.0,25.08460830289411,0.22701878935818465,-0.5708739522962399,20.182677029006975,1.9333333333333333,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,0.9166666666666666,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,1.9166666666666667,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,1.9166666666666667,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,-1.0833333333333333,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,2.9166666666666665,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,1.9166666666666667,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,2.9166666666666665,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2026-04-30,1.0,25.048788239892062,0.22701878935818465,-0.547603121928929,20.12816731400074,1.9166666666666667,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,0.9,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,1.9,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,1.9,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,-1.1,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,2.9,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,1.9,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-05-31,1.0,25.012968176890016,0.22701878935818465,-0.5319730612441195,20.08892896134084,2.9,6.834188916959533,1.0,-0.012305198001912387,2
