anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
AUD,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,15
GBP,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2025-12-31,1.0,25.19540182523358,0.7270187893581846,-0.23390542818319165,20.70110274929747,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,15
GBP,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2026-01-31,1.0,25.16291509556487,0.7270187893581846,-0.15710466619812805,20.616840570825744,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,15
GBP,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2026-02-28,1.0,25.130428365896154,0.7270187893581846,-0.10552074970186118,20.566184401840303,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,15
GBP,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2026-03-31,1.0,25.097941636227443,0.7270187893581846,-0.07087395229623998,20.534242208317785,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2026-04-30,1.0,25.065454906558728,0.7270187893581846,-0.047603121928929036,20.51258832639045,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2026-04-30,1.0,25.065454906558728,0.7270187893581846,-0.047603121928929036,20.51258832639045,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2026-04-30,1.0,25.065454906558728,0.7270187893581846,-0.047603121928929036,20.51258832639045,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2026-04-30,1.0,25.065454906558728,0.7270187893581846,-0.047603121928929036,20.51258832639045,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2026-04-30,1.0,25.065454906558728,0.7270187893581846,-0.047603121928929036,20.51258832639045,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,15
